id,year,dane_code,ind_1_icbf_children,ind_2_prescholar_children,ind_3_total_children,ind_4_overlaping_services,source_id
671,2015,41660,513,0,513,92.9,117
672,2015,41668,780,0,780,93.2,117
673,2015,41676,355,0,355,85.5,117
674,2015,41770,492,0,492,91.9,117
675,2015,41791,787,0,787,90.2,117
676,2015,41799,376,0,376,60.3,117
677,2015,41801,428,0,428,95.8,117
678,2015,41797,234,0,234,41.1,117
679,2015,41807,680,0,680,86.6,117
680,2015,41872,286,0,286,82.0,117
681,2015,41885,110,0,110,96.4,117
682,2015,73001,11074,0,11074,72.6,117
683,2015,52356,2693,0,2693,95.8,117
684,2015,05360,928,0,928,55.9,117
685,2015,76364,1986,0,1986,73.6,117
686,2015,44035,661,0,661,40.3,117
687,2015,44078,2222,0,2222,79.1,117
688,2015,44090,4119,0,4119,23.5,117
689,2015,44098,723,0,723,37.2,117
690,2015,44110,351,0,351,73.8,117
691,2015,44279,2848,0,2848,49.4,117
692,2015,44378,1173,0,1173,70.4,117
693,2015,44420,142,0,142,45.0,117
694,2015,44560,6899,0,6899,24.0,117
695,2015,44650,2157,0,2157,77.8,117
696,2015,44855,459,0,459,76.2,117
697,2015,44874,1467,0,1467,73.3,117
698,2015,23417,3299,0,3299,83.3,117
699,2015,13430,1328,0,1328,50.7,117
700,2015,47030,1085,0,1085,60.0,117
701,2015,47053,1421,0,1421,73.6,117
702,2015,47058,990,0,990,59.4,117
703,2015,47161,364,0,364,55.2,117
704,2015,47170,492,0,492,63.5,117
705,2015,47205,131,0,131,13.0,117
706,2015,47245,1979,0,1979,83.7,117
707,2015,47258,906,0,906,58.8,117
708,2015,47268,1275,0,1275,70.7,117
709,2015,47288,2362,0,2362,77.0,117
710,2015,47318,1101,0,1101,79.1,117
711,2015,47460,614,0,614,34.3,117
712,2015,47541,267,0,267,72.8,117
713,2015,47545,656,0,656,34.2,117
714,2015,47551,1819,0,1819,84.4,117
715,2015,47555,2721,0,2721,70.4,117
716,2015,47570,1293,0,1293,49.6,117
717,2015,47605,686,0,686,47.3,117
718,2015,47660,844,0,844,70.1,117
719,2015,47675,409,0,409,63.5,117
720,2015,47692,782,0,782,76.5,117
721,2015,47703,521,0,521,82.2,117
722,2015,47707,1715,0,1715,60.6,117
723,2015,47720,1057,0,1057,36.3,117
724,2015,47745,848,0,848,19.4,117
725,2015,47798,581,0,581,67.9,117
726,2015,47960,704,0,704,5.1,117
727,2015,47980,2865,0,2865,61.7,117
728,2015,44430,5925,0,5925,73.5,117
729,2015,08433,2773,0,2773,64.9,117
730,2015,17001,8606,0,8606,85.4,117
731,2015,05001,64692,0,64692,27.2,117
732,2015,50006,1168,0,1168,51.8,117
733,2015,50110,346,0,346,42.7,117
734,2015,50124,174,0,174,57.5,117
735,2015,50150,71,0,71,88.1,117
736,2015,50223,186,0,186,61.7,117
737,2015,50226,712,0,712,32.7,117
738,2015,50245,1,0,1,100.0,117
739,2015,50251,104,0,104,78.1,117
740,2015,50270,126,0,126,68.1,117
741,2015,50287,334,0,334,71.1,117
742,2015,50313,2038,0,2038,65.6,117
743,2015,50318,246,0,246,40.9,117
744,2015,50350,515,0,515,33.5,117
745,2015,50400,341,0,341,21.7,117
746,2015,50325,509,0,509,33.9,117
747,2015,50330,168,0,168,66.0,117
748,2015,50450,486,0,486,32.2,117
749,2015,50568,600,0,600,37.0,117
750,2015,50577,296,0,296,39.9,117
751,2015,50573,1505,0,1505,49.3,117
752,2015,50590,484,0,484,31.8,117
753,2015,50606,509,0,509,63.6,117
754,2015,50680,313,0,313,31.4,117
755,2015,50683,319,0,319,78.5,117
756,2015,50686,107,0,107,67.9,117
757,2015,50689,973,0,973,92.0,117
758,2015,50370,56,0,56,96.4,117
759,2015,50711,645,0,645,62.1,117
760,2015,23001,11751,0,11751,73.5,117
761,2015,25473,1269,0,1269,58.2,117
762,2015,52019,255,0,255,77.0,117
763,2015,52022,106,0,106,95.3,117
764,2015,52036,7,0,7,71.4,117
765,2015,52051,262,0,262,62.0,117
766,2015,52079,133,0,133,83.5,117
767,2015,52083,109,0,109,38.5,117
768,2015,52110,275,0,275,62.1,117
769,2015,52240,397,0,397,93.9,117
770,2015,52203,148,0,148,85.1,117
771,2015,52207,98,0,98,89.8,117
772,2015,52210,57,0,57,100.0,117
773,2015,52215,302,0,302,96.0,117
774,2015,52224,469,0,469,94.9,117
775,2015,52227,614,0,614,96.2,117
776,2015,52233,676,0,676,80.8,117
777,2015,52250,1818,0,1818,63.0,117
778,2015,52254,0,0,0,0.0,117
779,2015,52256,279,0,279,74.9,117
780,2015,52258,82,0,82,89.0,117
781,2015,52260,2,0,2,50.0,117
782,2015,52520,758,0,758,46.4,117
783,2015,52287,198,0,198,90.5,117
784,2015,52317,378,0,378,84.1,117
785,2015,52320,500,0,500,91.7,117
786,2015,52323,132,0,132,98.5,117
787,2015,52352,159,0,159,97.1,117
788,2015,52354,71,0,71,95.2,117
789,2015,52378,377,0,377,90.0,117
790,2015,52381,78,0,78,91.1,117
791,2015,52385,73,0,73,94.5,117
792,2015,52390,509,0,509,39.2,117
793,2015,52399,626,0,626,93.0,117
794,2015,52405,675,0,675,77.7,117
795,2015,52411,40,0,40,95.0,117
796,2015,52418,135,0,135,88.1,117
797,2015,52427,267,0,267,39.3,117
798,2015,52435,22,0,22,86.4,117
799,2015,52473,1078,0,1078,38.3,117
800,2015,52480,12,0,12,100.0,117
801,2015,52490,2188,0,2188,40.9,117
802,2015,52506,37,0,37,100.0,117
803,2015,52540,741,0,741,87.8,117
804,2015,52560,277,0,277,95.5,117
805,2015,52565,1,0,1,100.0,117
806,2015,52573,394,0,394,96.2,117
807,2015,52585,650,0,650,96.3,117
808,2015,52612,518,0,518,93.5,117
809,2015,52621,263,0,263,37.8,117
810,2015,52678,433,0,433,86.6,117
811,2015,52685,212,0,212,66.7,117
812,2015,52687,453,0,453,60.3,117
813,2015,52693,288,0,288,68.6,117
814,2015,52694,231,0,231,95.5,117
815,2015,52683,285,0,285,93.2,117
816,2015,52696,886,0,886,66.3,117
817,2015,52699,132,0,132,92.4,117
818,2015,52720,306,0,306,96.2,117
819,2015,52786,605,0,605,53.0,117
820,2015,52788,142,0,142,71.7,117
821,2015,52838,1878,0,1878,84.6,117
822,2015,52885,109,0,109,81.6,117
823,2015,41001,5409,0,5409,91.5,117
824,2015,54003,282,0,282,40.4,117
825,2015,54051,602,0,602,61.9,117
826,2015,54099,298,0,298,39.7,117
827,2015,54109,146,0,146,36.1,117
828,2015,54128,359,0,359,57.3,117
829,2015,54125,91,0,91,42.1,117
830,2015,54172,169,0,169,72.2,117
831,2015,54174,599,0,599,43.2,117
832,2015,54206,235,0,235,31.2,117
833,2015,54223,341,0,341,68.3,117
834,2015,54239,156,0,156,67.2,117
835,2015,54245,119,0,119,23.5,117
836,2015,54250,837,0,837,41.7,117
837,2015,54261,1028,0,1028,60.5,117
838,2015,54313,77,0,77,50.0,117
839,2015,54344,295,0,295,8.7,117
840,2015,54347,57,0,57,11.1,117
841,2015,54385,484,0,484,29.7,117
842,2015,54398,406,0,406,33.2,117
843,2015,54377,194,0,194,81.5,117
844,2015,54405,871,0,871,55.2,117
845,2015,54418,280,0,280,85.2,117
846,2015,54480,162,0,162,44.7,117
847,2015,54498,876,0,876,63.0,117
848,2015,54518,994,0,994,55.2,117
849,2015,54520,242,0,242,52.1,117
850,2015,54553,258,0,258,37.0,117
851,2015,54599,164,0,164,75.9,117
852,2015,54660,593,0,593,67.7,117
853,2015,54670,497,0,497,69.6,117
854,2015,54673,250,0,250,59.9,117
855,2015,54680,215,0,215,79.1,117
856,2015,54720,692,0,692,38.0,117
857,2015,54743,332,0,332,30.7,117
858,2015,54800,490,0,490,16.2,117
859,2015,54810,1962,0,1962,36.4,117
860,2015,54820,676,0,676,34.0,117
861,2015,54871,197,0,197,65.3,117
862,2015,54874,746,0,746,36.6,117
863,2015,76520,3519,0,3519,76.5,117
864,2015,52001,5101,0,5101,91.4,117
865,2015,66001,5391,0,5391,84.9,117
866,2015,68547,1483,0,1483,55.5,117
867,2015,41551,3294,0,3294,86.6,117
868,2015,19001,4212,0,4212,77.6,117
869,2015,86219,151,0,151,70.4,117
870,2015,86001,1622,0,1622,74.6,117
871,2015,86320,1845,0,1845,51.9,117
872,2015,86568,2484,0,2484,73.9,117
873,2015,86569,578,0,578,55.7,117
874,2015,86571,895,0,895,49.0,117
875,2015,86573,1112,0,1112,61.7,117
876,2015,86755,156,0,156,73.9,117
877,2015,86757,927,0,927,62.6,117
878,2015,86760,225,0,225,64.6,117
879,2015,86749,836,0,836,68.5,117
880,2015,86865,1395,0,1395,53.6,117
881,2015,86885,1138,0,1138,53.3,117
882,2015,27001,14394,0,14394,34.3,117
883,2015,63111,27,0,27,50.0,117
884,2015,63130,124,0,124,91.6,117
885,2015,63190,536,0,536,90.5,117
886,2015,63212,112,0,112,61.0,117
887,2015,63272,316,0,316,81.5,117
888,2015,63302,177,0,177,92.1,117
889,2015,63401,408,0,408,91.4,117
890,2015,63470,640,0,640,85.2,117
891,2015,63548,105,0,105,64.9,117
892,2015,63594,387,0,387,90.3,117
893,2015,63690,94,0,94,62.2,117
894,2015,44001,1739,0,1739,58.0,117
895,2015,05615,2186,0,2186,73.8,117
896,2015,66045,443,0,443,87.6,117
897,2015,66075,167,0,167,86.2,117
898,2015,66088,342,0,342,90.2,117
899,2015,66318,625,0,625,85.6,117
900,2015,66383,260,0,260,86.9,117
901,2015,66400,936,0,936,88.9,117
902,2015,66440,190,0,190,88.3,117
903,2015,66456,830,0,830,75.2,117
904,2015,66572,2068,0,2068,80.6,117
905,2015,66594,1005,0,1005,88.5,117
906,2015,66682,1748,0,1748,89.9,117
907,2015,66687,713,0,713,87.4,117
908,2015,05631,317,0,317,16.4,117
909,2015,23660,3314,0,3314,33.4,117
910,2015,88564,330,0,330,3.8,117
911,2015,88001,1352,0,1352,37.7,117
912,2015,47001,10814,0,10814,52.7,117
913,2015,68013,57,0,57,51.1,117
914,2015,68020,128,0,128,51.0,117
915,2015,68051,161,0,161,54.2,117
916,2015,68077,240,0,240,44.9,117
917,2015,68079,166,0,166,57.4,117
918,2015,68092,0,0,0,0.0,117
919,2015,68101,2,0,2,0.0,117
920,2015,68121,0,0,0,0.0,117
921,2015,68132,52,0,52,9.1,117
922,2015,68147,154,0,154,70.7,117
923,2015,68152,128,0,128,14.3,117
924,2015,68160,0,0,0,0.0,117
925,2015,68162,149,0,149,26.2,117
926,2015,68167,293,0,293,19.8,117
927,2015,68169,51,0,51,38.6,117
928,2015,68176,48,0,48,51.4,117
929,2015,68179,153,0,153,56.9,117
930,2015,68190,1632,0,1632,38.5,117
931,2015,68207,89,0,89,30.4,117
932,2015,68209,140,0,140,32.1,117
933,2015,68211,48,0,48,42.9,117
934,2015,68217,229,0,229,23.2,117
935,2015,68229,162,0,162,59.2,117
936,2015,68235,420,0,420,67.4,117
937,2015,68245,25,0,25,52.4,117
938,2015,68250,167,0,167,26.7,117
939,2015,68255,801,0,801,12.2,117
940,2015,68264,151,0,151,30.8,117
941,2015,68266,63,0,63,51.0,117
942,2015,68271,211,0,211,43.1,117
943,2015,68296,112,0,112,44.3,117
944,2015,68298,154,0,154,74.6,117
945,2015,68318,0,0,0,0.0,117
946,2015,68320,66,0,66,14.3,117
947,2015,68322,21,0,21,56.3,117
948,2015,68324,108,0,108,38.8,117
949,2015,68327,141,0,141,50.0,117
950,2015,68344,35,0,35,74.2,117
951,2015,68368,63,0,63,8.8,117
952,2015,68370,25,0,25,66.7,117
953,2015,68377,210,0,210,3.0,117
954,2015,68397,91,0,91,29.0,117
955,2015,68385,0,0,0,0.0,117
956,2015,68406,873,0,873,35.4,117
957,2015,68418,0,0,0,0.0,117
958,2015,68425,2,0,2,0.0,117
959,2015,68432,368,0,368,84.3,117
960,2015,68444,95,0,95,39.5,117
961,2015,68464,499,0,499,69.8,117
962,2015,68468,180,0,180,71.8,117
963,2015,68498,100,0,100,41.9,117
964,2015,68500,185,0,185,31.0,117
965,2015,68502,217,0,217,64.6,117
966,2015,68522,51,0,51,19.4,117
967,2015,68524,52,0,52,65.3,117
968,2015,68533,182,0,182,48.7,117
969,2015,68549,87,0,87,47.3,117
970,2015,68572,232,0,232,56.8,117
971,2015,68573,125,0,125,30.6,117
972,2015,68575,880,0,880,62.0,117
973,2015,68615,874,0,874,39.8,117
974,2015,68655,381,0,381,74.2,117
975,2015,68669,157,0,157,42.2,117
976,2015,68673,112,0,112,37.8,117
977,2015,68679,625,0,625,52.8,117
978,2015,68682,86,0,86,80.0,117
979,2015,68684,191,0,191,58.2,117
980,2015,68686,123,0,123,31.0,117
981,2015,68689,1073,0,1073,36.0,117
982,2015,68705,0,0,0,0.0,117
983,2015,68720,137,0,137,31.6,117
984,2015,68745,207,0,207,36.3,117
985,2015,68755,422,0,422,73.4,117
986,2015,68770,231,0,231,59.8,117
987,2015,68773,196,0,196,28.3,117
988,2015,68780,161,0,161,12.3,117
989,2015,68820,167,0,167,27.0,117
990,2015,68855,113,0,113,53.8,117
991,2015,68861,391,0,391,62.3,117
992,2015,68867,0,0,0,0.0,117
993,2015,68872,180,0,180,47.3,117
994,2015,68895,255,0,255,42.8,117
995,2015,70001,608,0,608,88.8,117
996,2015,25754,5264,0,5264,53.0,117
997,2015,15759,1397,0,1397,82.8,117
998,2015,08758,9072,0,9072,77.9,117
999,2015,70110,487,0,487,92.6,117
1000,2015,70124,272,0,272,93.0,117
1001,2015,70230,535,0,535,90.6,117
1002,2015,70204,286,0,286,92.6,117
1003,2015,70215,983,0,983,77.6,117
1004,2015,70221,417,0,417,15.0,117
1005,2015,70233,205,0,205,38.6,117
1006,2015,70235,451,0,451,91.7,117
1007,2015,70265,483,0,483,79.4,117
1008,2015,70400,641,0,641,89.1,117
1009,2015,70418,417,0,417,66.0,117
1010,2015,70429,1181,0,1181,77.6,117
1011,2015,70473,400,0,400,50.6,117
1012,2015,70508,875,0,875,86.3,117
1013,2015,70523,486,0,486,60.6,117
1014,2015,70670,1134,0,1134,77.7,117
1015,2015,70678,1187,0,1187,41.7,117
1016,2015,70823,528,0,528,82.2,117
1017,2015,70702,409,0,409,74.9,117
1018,2015,70742,710,0,710,73.8,117
1019,2015,70708,1641,0,1641,78.8,117
1020,2015,70713,716,0,716,82.6,117
1021,2015,70717,393,0,393,88.3,117
1022,2015,70820,123,0,123,24.3,117
1023,2015,70771,436,0,436,83.6,117
1024,2015,73024,196,0,196,67.5,117
1025,2015,73026,424,0,424,82.8,117
1026,2015,73030,100,0,100,96.0,117
1027,2015,73043,622,0,622,85.2,117
1028,2015,73055,273,0,273,94.1,117
1029,2015,73067,604,0,604,93.2,117
1030,2015,73124,314,0,314,91.2,117
1031,2015,73148,475,0,475,76.8,117
1032,2015,73152,302,0,302,81.7,117
1033,2015,73168,2086,0,2086,65.8,117
1034,2015,73200,63,0,63,81.0,117
1035,2015,73217,1765,0,1765,59.2,117
1036,2015,73226,320,0,320,60.2,117
1037,2015,73236,564,0,564,59.9,117
1038,2015,73268,1487,0,1487,77.1,117
1039,2015,73270,280,0,280,84.4,117
1040,2015,73275,352,0,352,66.4,117
1041,2015,73283,623,0,623,80.1,117
1042,2015,73319,645,0,645,66.3,117
1043,2015,73347,228,0,228,82.0,117
1044,2015,73349,470,0,470,90.0,117
1045,2015,73352,460,0,460,74.4,117
1046,2015,73408,811,0,811,81.2,117
1047,2015,73411,145,0,145,74.8,117
1048,2015,73449,164,0,164,68.2,117
1049,2015,73461,148,0,148,92.7,117
1050,2015,73483,505,0,505,36.2,117
1051,2015,73504,1925,0,1925,37.9,117
1052,2015,73520,330,0,330,80.3,117
1053,2015,73547,171,0,171,73.8,117
1054,2015,73555,1031,0,1031,66.2,117
1055,2015,73563,667,0,667,67.5,117
1056,2015,73585,1041,0,1041,46.2,117
1057,2015,73616,1364,0,1364,62.8,117
1058,2015,73622,199,0,199,49.1,117
1059,2015,73624,787,0,787,81.9,117
1060,2015,73671,513,0,513,74.6,117
1061,2015,73675,766,0,766,60.6,117
1062,2015,73678,736,0,736,63.3,117
1063,2015,73443,1304,0,1304,84.4,117
1064,2015,73686,221,0,221,64.0,117
1065,2015,73770,281,0,281,19.4,117
1066,2015,73854,247,0,247,64.0,117
1067,2015,73861,478,0,478,80.8,117
1068,2015,73870,207,0,207,85.3,117
1069,2015,73873,255,0,255,4.5,117
1070,2015,76834,301,0,301,68.5,117
1071,2015,52835,9321,0,9321,63.1,117
1072,2015,15001,2528,0,2528,81.1,117
1073,2015,05837,4601,0,4601,45.8,117
1074,2015,44847,11362,0,11362,32.6,117
1075,2015,76020,371,0,371,89.6,117
1076,2015,76036,57,0,57,82.5,117
1077,2015,76041,162,0,162,88.8,117
1078,2015,76054,58,0,58,80.0,117
1079,2015,76100,354,0,354,58.4,117
1080,2015,76113,394,0,394,43.4,117
1081,2015,76122,516,0,516,72.2,117
1082,2015,76126,458,0,458,58.4,117
1083,2015,76130,1295,0,1295,62.3,117
1084,2015,76233,907,0,907,50.6,117
1085,2015,76243,146,0,146,83.5,117
1086,2015,76246,146,0,146,64.7,117
1087,2015,76248,888,0,888,83.7,117
1088,2015,76250,196,0,196,83.3,117
1089,2015,76275,858,0,858,73.3,117
1090,2015,76306,431,0,431,85.8,117
1091,2015,76318,593,0,593,52.8,117
1092,2015,76377,0,0,0,0.0,117
1093,2015,76400,289,0,289,79.9,117
1094,2015,76403,394,0,394,91.5,117
1095,2015,76497,571,0,571,95.4,117
1096,2015,76563,1213,0,1213,82.9,117
1097,2015,76606,487,0,487,36.4,117
1098,2015,76616,779,0,779,61.8,117
1099,2015,76622,450,0,450,83.8,117
1100,2015,76670,419,0,419,51.1,117
1101,2015,76736,927,0,927,92.0,117
1102,2015,76823,156,0,156,85.6,117
1103,2015,76828,777,0,777,46.9,117
1104,2015,76845,102,0,102,88.1,117
1105,2015,76863,157,0,157,75.7,117
1106,2015,76869,0,0,0,0.0,117
1107,2015,76890,290,0,290,69.2,117
1108,2015,76895,689,0,689,85.2,117
1109,2015,20001,9733,0,9733,63.1,117
1110,2015,97161,0,0,0,0.0,117
1111,2015,97001,866,0,866,42.2,117
1112,2015,97511,0,0,0,0.0,117
1113,2015,97777,0,0,0,0.0,117
1114,2015,97666,0,0,0,0.0,117
1115,2015,97889,0,0,0,0.0,117
1116,2015,99773,96,0,96,52.3,117
1117,2015,99524,467,0,467,10.7,117
1118,2015,99001,776,0,776,43.9,117
1119,2015,99624,109,0,109,33.3,117
1120,2015,50001,6529,0,6529,59.0,117
1121,2015,85001,2351,0,2351,66.0,117
1122,2015,76892,1809,0,1809,74.8,117
1123,2015,25899,1347,0,1347,58.1,117
1124,2016,91263,90,0,90,0.0,117
1125,2016,91405,167,0,167,23.6,117
1126,2016,91407,126,0,126,10.5,117
1127,2016,91430,0,0,0,0.0,117
1128,2016,91001,3014,0,3014,94.2,117
1129,2016,91460,38,0,38,0.0,117
1130,2016,91530,28,0,28,0.0,117
1131,2016,91536,50,0,50,0.0,117
1132,2016,91540,585,0,585,88.8,117
1133,2016,91669,49,0,49,0.0,117
1134,2016,91798,127,0,127,27.4,117
1135,2016,05002,803,0,803,75.9,117
1136,2016,05004,92,0,92,72.0,117
1137,2016,05021,347,0,347,93.5,117
1138,2016,05030,658,0,658,84.0,117
1139,2016,05031,636,0,636,96.5,117
1140,2016,05034,1005,0,1005,90.0,117
1141,2016,05036,229,0,229,90.9,117
1142,2016,05038,272,0,272,97.6,117
1143,2016,05040,748,0,748,94.5,117
1144,2016,05044,241,0,241,80.7,117
1145,2016,05051,1494,0,1494,89.1,117
1146,2016,05055,345,0,345,89.4,117
1147,2016,05059,102,0,102,83.7,117
1148,2016,05079,610,0,610,94.9,117
1149,2016,05086,159,0,159,82.4,117
1150,2016,05091,319,0,319,92.8,117
1151,2016,05093,574,0,574,84.1,117
1152,2016,05107,239,0,239,90.8,117
1153,2016,05113,554,0,554,73.9,117
1154,2016,05120,677,0,677,92.6,117
1155,2016,05125,516,0,516,92.3,117
1156,2016,05129,419,0,419,90.0,117
1157,2016,05134,245,0,245,89.5,117
1158,2016,05138,582,0,582,90.5,117
1159,2016,05142,55,0,55,24.4,117
1160,2016,05145,267,0,267,64.0,117
1161,2016,05147,1869,0,1869,89.7,117
1162,2016,05150,89,0,89,95.2,117
1163,2016,05154,2373,0,2373,89.0,117
1164,2016,05172,2733,0,2733,84.8,117
1165,2016,05190,341,0,341,99.3,117
1166,2016,05101,958,0,958,94.4,117
1167,2016,05197,473,0,473,98.0,117
1168,2016,05206,214,0,214,93.7,117
1169,2016,05209,712,0,712,83.4,117
1170,2016,05212,797,0,797,93.7,117
1171,2016,05234,807,0,807,94.7,117
1172,2016,05237,638,0,638,82.1,117
1173,2016,05240,176,0,176,87.0,117
1174,2016,05250,1442,0,1442,95.2,117
1175,2016,05148,1218,0,1218,95.9,117
1176,2016,05697,708,0,708,97.4,117
1177,2016,05264,254,0,254,88.3,117
1178,2016,05282,589,0,589,80.0,117
1179,2016,05284,706,0,706,82.6,117
1180,2016,05306,265,0,265,86.8,117
1181,2016,05308,703,0,703,92.7,117
1182,2016,05310,146,0,146,73.1,117
1183,2016,05313,214,0,214,98.1,117
1184,2016,05315,182,0,182,84.5,117
1185,2016,05318,615,0,615,95.4,117
1186,2016,05321,301,0,301,97.5,117
1187,2016,05347,194,0,194,71.2,117
1188,2016,05353,211,0,211,87.2,117
1189,2016,05361,108,0,108,88.3,117
1190,2016,05364,482,0,482,92.4,117
1191,2016,05368,421,0,421,94.1,117
1192,2016,05376,1153,0,1153,99.0,117
1193,2016,05380,527,0,527,82.9,117
1194,2016,05390,301,0,301,94.8,117
1195,2016,05400,687,0,687,99.4,117
1196,2016,05411,440,0,440,97.1,117
1197,2016,05425,173,0,173,82.8,117
1198,2016,05440,1726,0,1726,97.0,117
1199,2016,05467,265,0,265,74.4,117
1200,2016,05475,582,0,582,75.9,117
1201,2016,05480,1,0,1,79.3,117
1202,2016,05483,317,0,317,97.6,117
1203,2016,05495,1362,0,1362,77.7,117
1204,2016,05490,1499,0,1499,84.8,117
1205,2016,05501,129,0,129,96.4,117
1206,2016,05541,814,0,814,93.2,117
1207,2016,05543,327,0,327,91.2,117
1208,2016,05576,292,0,292,97.4,117
1209,2016,05579,1,0,1,73.5,117
1210,2016,05585,252,0,252,84.2,117
1211,2016,05591,514,0,514,95.6,117
1212,2016,05604,950,0,950,85.6,117
1213,2016,05607,293,0,293,96.0,117
1214,2016,05628,225,0,225,90.9,117
1215,2016,05642,525,0,525,82.8,117
1216,2016,05647,354,0,354,78.3,117
1217,2016,05649,405,0,405,93.2,117
1218,2016,05652,272,0,272,95.9,117
1219,2016,05656,455,0,455,90.6,117
1220,2016,05658,111,0,111,84.1,117
1221,2016,05659,665,0,665,79.8,117
1222,2016,05660,561,0,561,92.2,117
1223,2016,05664,324,0,324,88.7,117
1224,2016,05665,103,0,103,78.2,117
1225,2016,05667,391,0,391,97.4,117
1226,2016,05670,780,0,780,84.1,117
1227,2016,05674,331,0,331,95.4,117
1228,2016,05679,441,0,441,95.3,117
1229,2016,05042,628,0,628,87.2,117
1230,2016,05686,731,0,731,91.7,117
1231,2016,05690,332,0,332,91.0,117
1232,2016,05736,1334,0,1334,90.7,117
1233,2016,05756,1497,0,1497,88.2,117
1234,2016,05761,380,0,380,97.5,117
1235,2016,05789,754,0,754,96.3,117
1236,2016,05790,1799,0,1799,85.8,117
1237,2016,05792,114,0,114,98.9,117
1238,2016,05809,206,0,206,82.3,117
1239,2016,05819,238,0,238,88.5,117
1240,2016,05842,109,0,109,72.1,117
1241,2016,05847,1136,0,1136,86.3,117
1242,2016,05854,593,0,593,92.5,117
1243,2016,05856,184,0,184,78.8,117
1244,2016,05858,642,0,642,97.6,117
1245,2016,05861,276,0,276,89.8,117
1246,2016,05873,638,0,638,72.6,117
1247,2016,05885,221,0,221,98.9,117
1248,2016,05887,1034,0,1034,90.3,117
1249,2016,05890,1117,0,1117,92.4,117
1250,2016,05893,410,0,410,74.1,117
1251,2016,05895,774,0,774,77.6,117
1252,2016,05045,3806,0,3806,92.5,117
1253,2016,81001,3679,0,3679,94.6,117
1254,2016,81065,1329,0,1329,98.2,117
1255,2016,81220,220,0,220,95.7,117
1256,2016,81300,1,0,1,99.7,117
1257,2016,81591,250,0,250,98.7,117
1258,2016,81736,2348,0,2348,97.6,117
1259,2016,81794,2969,0,2969,99.5,117
1260,2016,63001,3278,0,3278,98.4,117
1261,2016,08078,1161,0,1161,86.6,117
1262,2016,08137,1247,0,1247,78.9,117
1263,2016,08141,549,0,549,79.3,117
1264,2016,08296,2134,0,2134,84.5,117
1265,2016,08372,600,0,600,64.3,117
1266,2016,08421,1238,0,1238,58.1,117
1267,2016,08436,123,0,123,75.5,117
1268,2016,08520,886,0,886,80.5,117
1269,2016,08549,222,0,222,62.8,117
1270,2016,08558,174,0,174,64.7,117
1271,2016,08560,965,0,965,70.6,117
1272,2016,08573,854,0,854,88.8,117
1273,2016,08606,817,0,817,52.2,117
1274,2016,08634,897,0,897,93.5,117
1275,2016,08638,1106,0,1106,93.2,117
1276,2016,08675,795,0,795,73.9,117
1277,2016,08685,378,0,378,89.4,117
1278,2016,08770,337,0,337,46.7,117
1279,2016,08832,656,0,656,83.2,117
1280,2016,08849,482,0,482,85.5,117
1281,2016,68081,2929,0,2929,85.8,117
1282,2016,08001,38961,0,38961,86.4,117
1283,2016,05088,533,0,533,91.0,117
1284,2016,11001,141,0,141,25.3,117
1285,2016,13006,501,0,501,76.3,117
1286,2016,13030,183,0,183,92.7,117
1287,2016,13042,458,0,458,93.1,117
1288,2016,13052,1025,0,1025,74.0,117
1289,2016,13062,462,0,462,96.4,117
1290,2016,13074,574,0,574,88.1,117
1291,2016,13140,1129,0,1129,76.0,117
1292,2016,13160,449,0,449,72.7,117
1293,2016,13188,716,0,716,90.1,117
1294,2016,13222,712,0,712,50.9,117
1295,2016,13212,1035,0,1035,40.1,117
1296,2016,13244,3584,0,3584,67.4,117
1297,2016,13248,263,0,263,46.0,117
1298,2016,13268,320,0,320,95.4,117
1299,2016,13300,395,0,395,77.9,117
1300,2016,13433,1046,0,1046,76.4,117
1301,2016,13440,399,0,399,77.5,117
1302,2016,13442,1925,0,1925,77.4,117
1303,2016,13458,518,0,518,95.4,117
1304,2016,13473,895,0,895,64.6,117
1305,2016,13490,437,0,437,37.0,117
1306,2016,13549,747,0,747,81.9,117
1307,2016,13580,614,0,614,23.5,117
1308,2016,13600,465,0,465,62.5,117
1309,2016,13620,190,0,190,99.5,117
1310,2016,13647,665,0,665,89.6,117
1311,2016,13650,663,0,663,63.3,117
1312,2016,13654,1212,0,1212,75.1,117
1313,2016,13655,419,0,419,88.2,117
1314,2016,13657,1804,0,1804,83.2,117
1315,2016,13667,535,0,535,90.1,117
1316,2016,13670,734,0,734,65.9,117
1317,2016,13673,348,0,348,18.6,117
1318,2016,13468,2642,0,2642,80.2,117
1319,2016,13683,663,0,663,87.6,117
