id,dane_code,year_of_incident,used_weapons,amount,source_id
1479,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
1480,11001,2013,GRANADA DE MANO,1,13
1481,86569,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1482,05154,2013,GRANADA DE MANO,1,13
1483,20011,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1484,52835,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1485,19256,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1486,44430,2013,GRANADA DE MANO,1,13
1487,52835,2013,ARMA DE FUEGO,1,13
1488,54206,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1489,54810,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1490,86865,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1491,05266,2013,GRANADA DE MANO,1,13
1492,54250,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1493,54206,2013,ARMA DE FUEGO,1,13
1494,50711,2013,COMBUSTIBLE,1,13
1495,41001,2013,GRANADA DE MANO,1,13
1496,54250,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1497,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1498,11001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1499,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1500,44279,2013,GRANADA DE MANO,1,13
1501,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1502,54206,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1503,76834,2013,GRANADA DE MANO,1,13
1504,52835,2013,GRANADA DE MANO,1,13
1505,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1506,95001,2013,COMBUSTIBLE,1,13
1507,52835,2013,ARMA DE FUEGO,1,13
1508,54245,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1509,05819,2013,ARTEFACTO INCENDIARIO,1,13
1510,27001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1511,52435,2013,COMBUSTIBLE,1,13
1512,19450,2013,GRANADA DE MANO,1,13
1513,86568,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1514,86865,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1515,54206,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1516,54099,2013,ARTEFACTO INCENDIARIO,1,13
1517,76834,2013,GRANADA DE MANO,1,13
1518,05134,2013,MINA ANTIPERSONA,1,13
1519,05040,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1520,81794,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1521,05819,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1522,52835,2013,MINA ANTIPERSONA,1,13
1523,52835,2013,ARMA DE FUEGO,1,13
1524,52835,2013,CILINDRO BOMBA,1,13
1525,73616,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1526,19256,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1527,52835,2013,ARMA DE FUEGO,3,13
1528,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1529,41548,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1530,05034,2013,GRANADA DE MANO,1,13
1531,05040,2013,MINA ANTIPERSONA,1,13
1532,11001,2013,PAQUETE BOMBA,1,13
1533,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1534,05040,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1535,05001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1536,05647,2013,GRANADA DE MANO,1,13
1537,44874,2013,GRANADA DE MANO,1,13
1538,54245,2013,ARMA DE FUEGO,1,13
1539,41524,2013,COMBUSTIBLE,1,13
1540,52835,2013,PAQUETE BOMBA,1,13
1541,20001,2013,GRANADA DE MANO,1,13
1542,05647,2013,COMBUSTIBLE,1,13
1543,52835,2013,MINA ANTIPERSONA,1,13
1544,05819,2013,COMBUSTIBLE,1,13
1545,50001,2013,GRANADA DE MANO,1,13
1546,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1547,50313,2013,GRANADA DE MANO,1,13
1548,05361,2013,GRANADA DE MANO,1,13
1549,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1550,54206,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1551,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1552,13670,2013,GRANADA DE MANO,1,13
1553,85010,2013,ARTEFACTO INCENDIARIO,1,13
1554,54206,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,3,13
1555,54250,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1556,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,4,13
1557,63001,2013,GRANADA DE MANO,1,13
1558,52835,2013,ARMA DE FUEGO,1,13
1559,54810,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1560,68162,2013,ARMA DE FUEGO,1,13
1561,05107,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1562,52612,2013,COMBUSTIBLE,1,13
1563,54206,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1564,54250,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
1565,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1566,54810,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1567,19318,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1568,54206,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1569,54245,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1570,76111,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1571,44035,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1572,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1573,19548,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1574,19137,2013,ARTEFACTO INCENDIARIO,1,13
1575,19137,2013,COMBUSTIBLE,1,13
1576,19824,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1577,05543,2013,MINA ANTIPERSONA,1,13
1578,86865,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1579,54820,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1580,05040,2013,MINA ANTIPERSONA,1,13
1581,54810,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
1582,54820,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1583,86865,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1584,05541,2013,COMBUSTIBLE,1,13
1585,54810,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
1586,44430,2013,GRANADA DE MANO,1,13
1587,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1588,54820,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1589,50001,2013,GRANADA DE MANO,1,13
1590,54720,2013,MINA ANTIPERSONA,1,13
1591,54810,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1592,05040,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1593,19050,2013,CARRO BOMBA,1,13
1594,27745,2013,CILINDRO BOMBA,1,13
1595,27001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1596,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,3,13
1597,19573,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1598,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1599,44078,2013,GRANADA DE MANO,1,13
1600,50590,2013,COMBUSTIBLE,1,13
1601,54810,2013,COMBUSTIBLE,1,13
1602,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
1603,52573,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1604,54810,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1605,54810,2013,ARTEFACTO INCENDIARIO,2,13
1606,54206,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1607,54810,2013,ARTEFACTO INCENDIARIO,1,13
1608,41001,2013,PAQUETE BOMBA,1,13
1609,54498,2013,ARTEFACTO INCENDIARIO,1,13
1610,05001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1611,81794,2013,COMBUSTIBLE,1,13
1612,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1613,68081,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1614,05134,2013,MINA ANTIPERSONA,1,13
1615,05361,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1616,11001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1617,44035,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1618,52079,2013,NO REPORTADO,1,13
1619,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1620,76834,2013,GRANADA DE MANO,1,13
1621,05647,2013,COMBUSTIBLE,1,13
1622,27050,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1623,95001,2013,GRANADA DE MANO,1,13
1624,54498,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1625,54820,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1626,50251,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1627,54498,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1628,95001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1629,95001,2013,COMBUSTIBLE,1,13
1630,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
1631,50001,2013,GRANADA DE MANO,1,13
1632,05647,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1633,81736,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1634,27001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1635,52210,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1636,76834,2013,GRANADA DE MANO,1,13
1637,19698,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1638,76563,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1639,95001,2013,GRANADA DE MANO,1,13
1640,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1641,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1642,52835,2013,CILINDRO BOMBA,1,13
1643,19698,2013,PAQUETE BOMBA,1,13
1644,44078,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1645,73483,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1646,54810,2013,ARTEFACTO INCENDIARIO,1,13
1647,81065,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1648,27001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1649,44847,2013,GRANADA DE MANO,1,13
1650,95025,2013,GRANADA DE MANO,1,13
1651,52250,2013,NO REPORTADO,1,13
1652,50711,2013,MINA ANTIPERSONA,1,13
1653,76109,2013,ARTEFACTO INCENDIARIO,1,13
1654,05250,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1655,05154,2013,COMBUSTIBLE,2,13
1656,05306,2013,COMBUSTIBLE,1,13
1657,05647,2013,COMBUSTIBLE,1,13
1658,50001,2013,GRANADA DE MANO,1,13
1659,05120,2013,GRANADA DE MANO,1,13
1660,05154,2013,COMBUSTIBLE,1,13
1661,05790,2013,COMBUSTIBLE,1,13
1662,19532,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1663,27001,2013,COMBUSTIBLE,1,13
1664,05647,2013,COMBUSTIBLE,1,13
1665,05790,2013,COMBUSTIBLE,1,13
1666,73686,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1667,54498,2013,GRANADA DE MANO,1,13
1668,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1669,73616,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1670,27001,2013,GRANADA DE MANO,1,13
1671,27001,2013,CARRO BOMBA,1,13
1672,52520,2013,GRANADA DE FUSIL,1,13
1673,05315,2013,GRANADA DE MORTERO,1,13
1674,95015,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1675,52835,2013,BALON BOMBA,1,13
1676,05120,2013,COMBUSTIBLE,2,13
1677,52207,2013,GRANADA DE MANO,1,13
1678,66045,2013,ARTEFACTO INCENDIARIO,1,13
1679,76400,2013,GRANADA DE MANO,1,13
1680,52835,2013,MINA ANTIPERSONA,1,13
1681,05154,2013,GRANADA DE MANO,1,13
1682,20001,2013,PAQUETE BOMBA,1,13
1683,86568,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1684,05361,2013,MINA ANTIPERSONA,1,13
1685,86568,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1686,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1687,73624,2013,ARTEFACTO INCENDIARIO,1,13
1688,73675,2013,ARTEFACTO INCENDIARIO,1,13
1689,52621,2013,ARMA DE FUEGO,1,13
1690,52835,2013,MINA ANTIPERSONA,1,13
1691,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1692,05154,2013,ARTEFACTO INCENDIARIO,1,13
1693,05120,2013,COMBUSTIBLE,1,13
1694,27001,2013,CARRO BOMBA,1,13
1695,54206,2013,CARRO BOMBA,1,13
1696,05120,2013,COMBUSTIBLE,1,13
1697,52079,2013,ARMA DE FUEGO,1,13
1698,81001,2013,COMBUSTIBLE,1,13
1699,54810,2013,ARMA DE FUEGO,1,13
1700,73624,2013,COMBUSTIBLE,1,13
1701,44430,2013,GRANADA DE MANO,1,13
1702,86757,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1703,73671,2013,COMBUSTIBLE,1,13
1704,76890,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1705,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1706,73124,2013,ARTEFACTO INCENDIARIO,1,13
1707,52835,2013,CILINDRO BOMBA,1,13
1708,15001,2013,ARTEFACTO INCENDIARIO,1,13
1709,19130,2013,COMBUSTIBLE,1,13
1710,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1711,73024,2013,ARTEFACTO INCENDIARIO,1,13
1712,05854,2013,ARTEFACTO INCENDIARIO,1,13
1713,05854,2013,COMBUSTIBLE,1,13
1714,73217,2013,ARTEFACTO INCENDIARIO,1,13
1715,05854,2013,COMBUSTIBLE,1,13
1716,73217,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1717,05400,2013,COMBUSTIBLE,1,13
1718,05690,2013,COMBUSTIBLE,1,13
1719,95200,2013,GRANADA DE MANO,1,13
1720,50350,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1721,52079,2013,GRANADA DE MANO,1,13
1722,05001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1723,41132,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1724,41132,2013,COMBUSTIBLE,1,13
1725,52079,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1726,73168,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1727,05854,2013,COMBUSTIBLE,1,13
1728,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1729,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1730,54670,2013,CARRO BOMBA,1,13
1731,73217,2013,ARTEFACTO INCENDIARIO,1,13
1732,73675,2013,ARTEFACTO INCENDIARIO,1,13
1733,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1734,81794,2013,GRANADA DE MANO,1,13
1735,05107,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1736,54800,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1737,52835,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1738,86568,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1739,86757,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1740,50006,2013,GRANADA DE MANO,1,13
1741,54810,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1742,86865,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1743,05042,2013,MINA ANTIPERSONA,1,13
1744,86568,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1745,86865,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1746,54206,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1747,19142,2013,COMBUSTIBLE,1,13
1748,50400,2013,GRANADA DE MANO,1,13
1749,11001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1750,81065,2013,COMBUSTIBLE,1,13
1751,54820,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1752,18001,2013,COMBUSTIBLE,1,13
1753,85001,2013,GRANADA DE MANO,1,13
1754,05040,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1755,76834,2013,GRANADA DE MANO,1,13
1756,05647,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1757,05658,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1758,73483,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1759,52612,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1760,52885,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1761,19142,2013,COMBUSTIBLE,1,13
1762,54820,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
1763,54820,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1764,19698,2013,GRANADA DE MANO,1,13
1765,05361,2013,GRANADA DE MANO,1,13
1766,18150,2013,GRANADA DE MANO,1,13
1767,54206,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1768,86320,2013,ARMA DE FUEGO,1,13
1769,05819,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1770,05361,2013,GRANADA DE MANO,1,13
1771,05819,2013,ARTEFACTO INCENDIARIO,1,13
1772,05854,2013,MINA ANTIPERSONA,1,13
1773,13160,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1774,86568,2013,ARTEFACTO INCENDIARIO,1,13
1775,05040,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1776,19450,2013,OLLA BOMBA,1,13
1777,52835,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1778,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1779,05040,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1780,05107,2013,ARTEFACTO INCENDIARIO,1,13
1781,19532,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1782,50683,2013,COMBUSTIBLE,1,13
1783,52835,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1784,54498,2013,CARRO BOMBA,1,13
1785,05647,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1786,19743,2013,COMBUSTIBLE,1,13
1787,19100,2013,OLLA BOMBA,1,13
1788,19137,2013,OLLA BOMBA,1,13
1789,19142,2013,OLLA BOMBA,1,13
1790,44078,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1791,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
1792,18150,2013,GRANADA DE MANO,1,13
1793,52079,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
1794,05736,2013,GRANADA DE MANO,1,13
1795,44035,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1796,54003,2013,GRANADA DE MANO,1,13
1797,44847,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1798,86757,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1799,54810,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1800,86568,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1801,19698,2013,CARRO BOMBA,1,13
1802,86865,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1803,81794,2013,GRANADA DE MANO,1,13
1804,05790,2013,MINA ANTIPERSONA,1,13
1805,81001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1806,50251,2013,COMBUSTIBLE,1,13
1807,52835,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1808,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1809,50001,2013,GRANADA DE MANO,1,13
1810,52835,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1811,41298,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1812,81065,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
1813,81736,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1814,44035,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1815,08560,2013,GRANADA DE MANO,1,13
1816,50568,2013,COMBUSTIBLE,1,13
1817,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1818,76834,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1819,86865,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1820,73124,2013,ARTEFACTO INCENDIARIO,1,13
1821,44855,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1822,18753,2013,NO REPORTADO,1,13
1823,81001,2013,COMBUSTIBLE,1,13
1824,05854,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1825,73236,2013,ARTEFACTO INCENDIARIO,1,13
1826,44430,2013,MOTO BOMBA,1,13
1827,52835,2013,NO REPORTADO,1,13
1828,18753,2013,ARMA DE FUEGO,1,13
1829,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1830,81300,2013,COMBUSTIBLE,1,13
1831,19807,2013,OLLA BOMBA,1,13
1832,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1833,18592,2013,GRANADA DE MANO,1,13
1834,19548,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1835,81794,2013,COMBUSTIBLE,1,13
1836,52835,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1837,81065,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1838,81736,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1839,52835,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1840,54810,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1841,44430,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1842,50689,2013,GRANADA DE MANO,1,13
1843,05790,2013,MINA ANTIPERSONA,1,13
1844,81065,2013,COMBUSTIBLE,1,13
1845,15531,2013,GRANADA DE MANO,1,13
1846,19698,2013,COMBUSTIBLE,1,13
1847,52835,2013,GRANADA DE MANO,1,13
1848,81001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1849,54498,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1850,05790,2013,GRANADA DE MANO,1,13
1851,86568,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1852,86865,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1853,19455,2013,CILINDRO BOMBA,1,13
1854,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1855,86568,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1856,05854,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1857,19137,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1858,52835,2013,CILINDRO BOMBA,1,13
1859,76563,2013,GRANADA DE MANO,1,13
1860,73217,2013,GRANADA DE MANO,1,13
1861,05040,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1862,81736,2013,ARTEFACTO INCENDIARIO,1,13
1863,81001,2013,COMBUSTIBLE,1,13
1864,81001,2013,ARMA DE FUEGO,1,13
1865,44078,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1866,86568,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1867,52835,2013,CILINDRO BOMBA,1,13
1868,05113,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1869,18094,2013,PAQUETE BOMBA,1,13
1870,05113,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1871,05647,2013,GRANADA DE MANO,1,13
1872,52835,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1873,52835,2013,PETARDO PLANFETARIO,1,13
1874,44855,2013,MINA ANTIPERSONA,1,13
1875,50711,2013,GRANADA DE MANO,1,13
1876,86865,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1877,05790,2013,MINA ANTIPERSONA,1,13
1878,52835,2013,PETARDO PLANFETARIO,1,13
1879,95025,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1880,52835,2013,CILINDRO BOMBA,1,13
1881,86885,2013,ARTEFACTO INCENDIARIO,1,13
1882,81001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1883,86320,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1884,05887,2013,ARTEFACTO INCENDIARIO,1,13
1885,18247,2013,COMBUSTIBLE,1,13
1886,05887,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1887,44430,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1888,52835,2013,GRANADA DE MANO,1,13
1889,86001,2013,ARTEFACTO INCENDIARIO,1,13
1890,95001,2013,ARMA DE FUEGO,1,13
1891,52356,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1892,50001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1893,19355,2013,CILINDRO BOMBA,1,13
1894,11001,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1895,52835,2013,GRANADA DE MANO,1,13
1896,05107,2013,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
1897,52390,2013,GRANADA DE MANO,1,13
