id,dane_code,year_of_incident,kidnapping_class,amount,source_id
508,54800,2022,SECUESTRO SIMPLE,1,21
509,76147,2022,SECUESTRO SIMPLE,1,21
510,76001,2022,SECUESTRO SIMPLE,1,21
511,11001,2022,SECUESTRO EXTORSIVO,1,21
512,52001,2022,SECUESTRO EXTORSIVO,1,21
513,20001,2022,SECUESTRO EXTORSIVO,1,21
514,50350,2022,SECUESTRO EXTORSIVO,1,21
515,54498,2022,SECUESTRO SIMPLE,1,21
516,81794,2022,SECUESTRO SIMPLE,1,21
517,05001,2022,SECUESTRO EXTORSIVO,1,21
518,76001,2022,SECUESTRO SIMPLE,1,21
519,19001,2022,SECUESTRO EXTORSIVO,1,21
520,85250,2022,SECUESTRO SIMPLE,1,21
521,85250,2022,SECUESTRO SIMPLE,1,21
522,05628,2022,SECUESTRO EXTORSIVO,1,21
523,76001,2022,SECUESTRO SIMPLE,1,21
524,50223,2022,SECUESTRO SIMPLE,1,21
525,05088,2022,SECUESTRO EXTORSIVO,1,21
526,17380,2022,SECUESTRO EXTORSIVO,1,21
527,11001,2022,SECUESTRO SIMPLE,1,21
528,41799,2022,SECUESTRO EXTORSIVO,1,21
529,41799,2022,SECUESTRO EXTORSIVO,1,21
530,27050,2022,SECUESTRO EXTORSIVO,1,21
531,23001,2022,SECUESTRO EXTORSIVO,1,21
532,54810,2022,SECUESTRO SIMPLE,1,21
533,05001,2022,SECUESTRO SIMPLE,1,21
534,81794,2022,SECUESTRO SIMPLE,1,21
535,19130,2022,SECUESTRO SIMPLE,1,21
536,19130,2022,SECUESTRO SIMPLE,1,21
537,05088,2022,SECUESTRO EXTORSIVO,1,21
538,18785,2022,SECUESTRO SIMPLE,1,21
539,18785,2022,SECUESTRO SIMPLE,1,21
540,18785,2022,SECUESTRO SIMPLE,1,21
541,19573,2022,SECUESTRO EXTORSIVO,1,21
542,19573,2022,SECUESTRO EXTORSIVO,1,21
543,11001,2022,SECUESTRO EXTORSIVO,1,21
544,05209,2022,SECUESTRO EXTORSIVO,1,21
545,08001,2022,SECUESTRO SIMPLE,1,21
546,05079,2022,SECUESTRO EXTORSIVO,1,21
547,19698,2022,SECUESTRO EXTORSIVO,1,21
548,05686,2022,SECUESTRO EXTORSIVO,1,21
549,76109,2022,SECUESTRO EXTORSIVO,1,21
550,76109,2022,SECUESTRO EXTORSIVO,1,21
551,66170,2022,SECUESTRO SIMPLE,1,21
552,66170,2022,SECUESTRO SIMPLE,1,21
553,05001,2022,SECUESTRO SIMPLE,1,21
554,54680,2022,SECUESTRO EXTORSIVO,1,21
555,11001,2022,SECUESTRO EXTORSIVO,1,21
556,54250,2022,SECUESTRO SIMPLE,1,21
557,54250,2022,SECUESTRO SIMPLE,1,21
558,54250,2022,SECUESTRO SIMPLE,1,21
559,54250,2022,SECUESTRO SIMPLE,1,21
560,54810,2022,SECUESTRO EXTORSIVO,1,21
561,76109,2022,SECUESTRO EXTORSIVO,1,21
562,76109,2022,SECUESTRO EXTORSIVO,1,21
563,52838,2022,SECUESTRO SIMPLE,1,21
564,50577,2022,SECUESTRO EXTORSIVO,1,21
565,50577,2022,SECUESTRO EXTORSIVO,1,21
566,54001,2022,SECUESTRO EXTORSIVO,1,21
567,54001,2022,SECUESTRO EXTORSIVO,1,21
568,54001,2022,SECUESTRO EXTORSIVO,1,21
569,76275,2022,SECUESTRO EXTORSIVO,1,21
570,44430,2022,SECUESTRO EXTORSIVO,1,21
571,44430,2022,SECUESTRO EXTORSIVO,1,21
572,20228,2022,SECUESTRO SIMPLE,1,21
573,05001,2022,SECUESTRO EXTORSIVO,1,21
574,05642,2022,SECUESTRO SIMPLE,1,21
575,05148,2022,SECUESTRO EXTORSIVO,1,21
576,05001,2022,SECUESTRO SIMPLE,1,21
577,76001,2022,SECUESTRO EXTORSIVO,1,21
578,76001,2022,SECUESTRO EXTORSIVO,1,21
579,05001,2022,SECUESTRO EXTORSIVO,1,21
580,81794,2022,SECUESTRO SIMPLE,1,21
581,81794,2022,SECUESTRO SIMPLE,1,21
582,81794,2022,SECUESTRO SIMPLE,1,21
583,76001,2022,SECUESTRO SIMPLE,1,21
584,44090,2022,SECUESTRO EXTORSIVO,1,21
585,81794,2022,SECUESTRO SIMPLE,1,21
586,81794,2022,SECUESTRO SIMPLE,1,21
587,81794,2022,SECUESTRO SIMPLE,1,21
588,81794,2022,SECUESTRO SIMPLE,1,21
589,81794,2022,SECUESTRO SIMPLE,1,21
590,81794,2022,SECUESTRO SIMPLE,1,21
591,81794,2022,SECUESTRO SIMPLE,1,21
592,81794,2022,SECUESTRO SIMPLE,1,21
593,54498,2022,SECUESTRO SIMPLE,1,21
594,27001,2022,SECUESTRO EXTORSIVO,1,21
595,44430,2022,SECUESTRO SIMPLE,1,21
596,54001,2022,SECUESTRO EXTORSIVO,1,21
597,76109,2022,SECUESTRO EXTORSIVO,1,21
598,76109,2022,SECUESTRO EXTORSIVO,1,21
599,54800,2022,SECUESTRO EXTORSIVO,1,21
600,54313,2022,SECUESTRO SIMPLE,1,21
601,54003,2022,SECUESTRO EXTORSIVO,1,21
602,76001,2022,SECUESTRO EXTORSIVO,1,21
603,52835,2022,SECUESTRO EXTORSIVO,1,21
604,54206,2022,SECUESTRO EXTORSIVO,1,21
605,20001,2022,SECUESTRO EXTORSIVO,1,21
606,20001,2022,SECUESTRO EXTORSIVO,1,21
607,50330,2022,SECUESTRO EXTORSIVO,1,21
608,20011,2022,SECUESTRO EXTORSIVO,1,21
609,81065,2022,SECUESTRO EXTORSIVO,1,21
610,81065,2022,SECUESTRO EXTORSIVO,1,21
611,81065,2022,SECUESTRO EXTORSIVO,1,21
612,81065,2022,SECUESTRO EXTORSIVO,1,21
613,81065,2022,SECUESTRO EXTORSIVO,1,21
614,81065,2022,SECUESTRO EXTORSIVO,1,21
615,81065,2022,SECUESTRO EXTORSIVO,1,21
616,19532,2022,SECUESTRO EXTORSIVO,1,21
617,66001,2022,SECUESTRO SIMPLE,1,21
618,54498,2022,SECUESTRO EXTORSIVO,1,21
619,05890,2022,SECUESTRO EXTORSIVO,1,21
620,05001,2022,SECUESTRO EXTORSIVO,1,21
621,11001,2022,SECUESTRO EXTORSIVO,1,21
622,20614,2022,SECUESTRO SIMPLE,1,21
623,08001,2022,SECUESTRO EXTORSIVO,1,21
624,19256,2022,SECUESTRO EXTORSIVO,1,21
625,05631,2022,SECUESTRO EXTORSIVO,1,21
626,11001,2022,SECUESTRO SIMPLE,1,21
627,11001,2022,SECUESTRO SIMPLE,1,21
628,76001,2022,SECUESTRO EXTORSIVO,1,21
629,50683,2022,SECUESTRO EXTORSIVO,1,21
630,27001,2022,SECUESTRO EXTORSIVO,1,21
631,13001,2022,SECUESTRO SIMPLE,1,21
632,54001,2022,SECUESTRO EXTORSIVO,1,21
633,54001,2022,SECUESTRO EXTORSIVO,1,21
634,81001,2022,SECUESTRO EXTORSIVO,1,21
635,81001,2022,SECUESTRO EXTORSIVO,1,21
636,63001,2022,SECUESTRO EXTORSIVO,1,21
637,76233,2022,SECUESTRO EXTORSIVO,1,21
638,13688,2022,SECUESTRO EXTORSIVO,1,21
639,50313,2022,SECUESTRO EXTORSIVO,1,21
640,05001,2022,SECUESTRO EXTORSIVO,1,21
641,52356,2022,SECUESTRO SIMPLE,1,21
642,52835,2022,SECUESTRO EXTORSIVO,1,21
643,15204,2022,SECUESTRO EXTORSIVO,1,21
644,11001,2022,SECUESTRO SIMPLE,1,21
645,25743,2022,SECUESTRO EXTORSIVO,1,21
646,54673,2022,SECUESTRO SIMPLE,1,21
647,52001,2022,SECUESTRO EXTORSIVO,1,21
648,11001,2022,SECUESTRO SIMPLE,1,21
649,05197,2022,SECUESTRO EXTORSIVO,1,21
650,50287,2022,SECUESTRO EXTORSIVO,1,21
651,50287,2022,SECUESTRO EXTORSIVO,1,21
652,05001,2022,SECUESTRO EXTORSIVO,1,21
653,54720,2022,SECUESTRO SIMPLE,1,21
654,81794,2022,SECUESTRO SIMPLE,1,21
655,81794,2022,SECUESTRO SIMPLE,1,21
656,27001,2022,SECUESTRO EXTORSIVO,1,21
657,76109,2022,SECUESTRO EXTORSIVO,1,21
658,25377,2022,SECUESTRO EXTORSIVO,1,21
659,27001,2022,SECUESTRO EXTORSIVO,1,21
660,27001,2022,SECUESTRO EXTORSIVO,1,21
661,27001,2022,SECUESTRO EXTORSIVO,1,21
662,25473,2022,SECUESTRO EXTORSIVO,1,21
663,85300,2022,SECUESTRO EXTORSIVO,1,21
664,76834,2022,SECUESTRO EXTORSIVO,1,21
665,54810,2022,SECUESTRO SIMPLE,1,21
666,76364,2022,SECUESTRO SIMPLE,1,21
667,05001,2022,SECUESTRO SIMPLE,1,21
668,05150,2022,SECUESTRO EXTORSIVO,1,21
669,05604,2022,SECUESTRO EXTORSIVO,1,21
670,19573,2022,SECUESTRO EXTORSIVO,1,21
671,05088,2022,SECUESTRO EXTORSIVO,1,21
672,05088,2022,SECUESTRO EXTORSIVO,1,21
673,05088,2022,SECUESTRO EXTORSIVO,1,21
674,50689,2021,SECUESTRO EXTORSIVO,1,21
675,20517,2021,SECUESTRO EXTORSIVO,1,21
676,27787,2021,SECUESTRO EXTORSIVO,1,21
677,11001,2021,SECUESTRO SIMPLE,1,21
678,05001,2021,SECUESTRO EXTORSIVO,1,21
679,52356,2021,SECUESTRO EXTORSIVO,1,21
680,76736,2021,SECUESTRO EXTORSIVO,1,21
681,95001,2021,SECUESTRO EXTORSIVO,1,21
682,05761,2021,SECUESTRO SIMPLE,1,21
683,05761,2021,SECUESTRO SIMPLE,1,21
684,76109,2021,SECUESTRO EXTORSIVO,1,21
685,81001,2021,SECUESTRO SIMPLE,1,21
686,76001,2021,SECUESTRO SIMPLE,1,21
687,27787,2021,SECUESTRO EXTORSIVO,1,21
688,81300,2021,SECUESTRO EXTORSIVO,1,21
689,05001,2021,SECUESTRO SIMPLE,1,21
690,76001,2021,SECUESTRO EXTORSIVO,1,21
691,81794,2021,SECUESTRO EXTORSIVO,1,21
692,81794,2021,SECUESTRO EXTORSIVO,1,21
693,54874,2021,SECUESTRO EXTORSIVO,1,21
694,50313,2021,SECUESTRO EXTORSIVO,1,21
695,50313,2021,SECUESTRO EXTORSIVO,1,21
696,50313,2021,SECUESTRO EXTORSIVO,1,21
697,50313,2021,SECUESTRO EXTORSIVO,1,21
698,54003,2021,SECUESTRO EXTORSIVO,1,21
699,11001,2021,SECUESTRO SIMPLE,1,21
700,50683,2021,SECUESTRO EXTORSIVO,1,21
701,50683,2021,SECUESTRO EXTORSIVO,1,21
702,76109,2021,SECUESTRO EXTORSIVO,1,21
703,76109,2021,SECUESTRO EXTORSIVO,1,21
704,20001,2021,SECUESTRO EXTORSIVO,1,21
705,05887,2021,SECUESTRO EXTORSIVO,1,21
706,19573,2021,SECUESTRO EXTORSIVO,1,21
707,52356,2021,SECUESTRO EXTORSIVO,1,21
708,25740,2021,SECUESTRO EXTORSIVO,1,21
709,25312,2021,SECUESTRO SIMPLE,1,21
710,76001,2021,SECUESTRO EXTORSIVO,1,21
711,05088,2021,SECUESTRO SIMPLE,1,21
712,05154,2021,SECUESTRO EXTORSIVO,1,21
713,76520,2021,SECUESTRO EXTORSIVO,1,21
714,20310,2021,SECUESTRO EXTORSIVO,1,21
715,05615,2021,SECUESTRO SIMPLE,1,21
716,81001,2021,SECUESTRO EXTORSIVO,1,21
717,19001,2021,SECUESTRO EXTORSIVO,1,21
718,19001,2021,SECUESTRO EXTORSIVO,1,21
719,19212,2021,SECUESTRO EXTORSIVO,1,21
720,19212,2021,SECUESTRO EXTORSIVO,1,21
721,19212,2021,SECUESTRO EXTORSIVO,1,21
722,19212,2021,SECUESTRO EXTORSIVO,1,21
723,41524,2021,SECUESTRO EXTORSIVO,1,21
724,76113,2021,SECUESTRO SIMPLE,1,21
725,76113,2021,SECUESTRO SIMPLE,1,21
726,86001,2021,SECUESTRO SIMPLE,1,21
727,05001,2021,SECUESTRO EXTORSIVO,1,21
728,05615,2021,SECUESTRO SIMPLE,1,21
729,05615,2021,SECUESTRO SIMPLE,1,21
730,11001,2021,SECUESTRO EXTORSIVO,1,21
731,05001,2021,SECUESTRO EXTORSIVO,1,21
732,08001,2021,SECUESTRO EXTORSIVO,1,21
733,25269,2021,SECUESTRO EXTORSIVO,1,21
734,54001,2021,SECUESTRO EXTORSIVO,1,21
735,11001,2021,SECUESTRO SIMPLE,1,21
736,05001,2021,SECUESTRO EXTORSIVO,1,21
737,20001,2021,SECUESTRO EXTORSIVO,1,21
738,19807,2021,SECUESTRO SIMPLE,1,21
739,11001,2021,SECUESTRO SIMPLE,1,21
740,81001,2021,SECUESTRO SIMPLE,1,21
741,05615,2021,SECUESTRO EXTORSIVO,1,21
742,68615,2021,SECUESTRO SIMPLE,1,21
743,05001,2021,SECUESTRO EXTORSIVO,1,21
744,19256,2021,SECUESTRO EXTORSIVO,1,21
745,19256,2021,SECUESTRO EXTORSIVO,1,21
746,50568,2021,SECUESTRO SIMPLE,1,21
747,05266,2021,SECUESTRO EXTORSIVO,1,21
748,05266,2021,SECUESTRO EXTORSIVO,1,21
749,81591,2021,SECUESTRO SIMPLE,1,21
750,44001,2021,SECUESTRO EXTORSIVO,1,21
751,41551,2021,SECUESTRO EXTORSIVO,1,21
752,81001,2021,SECUESTRO SIMPLE,1,21
753,81001,2021,SECUESTRO SIMPLE,1,21
754,25754,2021,SECUESTRO SIMPLE,1,21
755,08001,2021,SECUESTRO SIMPLE,1,21
756,08001,2021,SECUESTRO SIMPLE,1,21
757,76001,2021,SECUESTRO SIMPLE,1,21
758,54001,2021,SECUESTRO SIMPLE,1,21
759,05318,2021,SECUESTRO EXTORSIVO,1,21
760,05318,2021,SECUESTRO EXTORSIVO,1,21
761,76001,2021,SECUESTRO EXTORSIVO,1,21
762,25740,2021,SECUESTRO SIMPLE,1,21
763,76001,2021,SECUESTRO SIMPLE,1,21
764,73055,2021,SECUESTRO EXTORSIVO,1,21
765,73055,2021,SECUESTRO EXTORSIVO,1,21
766,05001,2021,SECUESTRO EXTORSIVO,1,21
767,76109,2021,SECUESTRO SIMPLE,1,21
768,76109,2021,SECUESTRO SIMPLE,1,21
769,76109,2021,SECUESTRO SIMPLE,1,21
770,05031,2021,SECUESTRO EXTORSIVO,1,21
771,52356,2021,SECUESTRO EXTORSIVO,1,21
772,08001,2021,SECUESTRO EXTORSIVO,1,21
773,08001,2021,SECUESTRO EXTORSIVO,1,21
774,76001,2021,SECUESTRO SIMPLE,1,21
775,76109,2021,SECUESTRO EXTORSIVO,1,21
776,76520,2021,SECUESTRO SIMPLE,1,21
777,76520,2021,SECUESTRO SIMPLE,1,21
778,76520,2021,SECUESTRO SIMPLE,1,21
779,76520,2021,SECUESTRO SIMPLE,1,21
780,76520,2021,SECUESTRO SIMPLE,1,21
781,76520,2021,SECUESTRO SIMPLE,1,21
782,76520,2021,SECUESTRO SIMPLE,1,21
783,76520,2021,SECUESTRO SIMPLE,1,21
784,20614,2021,SECUESTRO SIMPLE,1,21
785,05615,2021,SECUESTRO EXTORSIVO,1,21
786,05615,2021,SECUESTRO EXTORSIVO,1,21
787,05615,2021,SECUESTRO EXTORSIVO,1,21
788,20011,2021,SECUESTRO EXTORSIVO,1,21
789,11001,2021,SECUESTRO SIMPLE,1,21
790,11001,2021,SECUESTRO SIMPLE,1,21
791,05001,2021,SECUESTRO SIMPLE,1,21
792,05631,2021,SECUESTRO EXTORSIVO,1,21
793,11001,2021,SECUESTRO SIMPLE,1,21
794,08001,2021,SECUESTRO SIMPLE,1,21
795,85430,2021,SECUESTRO SIMPLE,1,21
796,50680,2021,SECUESTRO EXTORSIVO,1,21
797,50680,2021,SECUESTRO EXTORSIVO,1,21
798,81736,2021,SECUESTRO SIMPLE,1,21
799,68081,2021,SECUESTRO EXTORSIVO,1,21
800,08001,2021,SECUESTRO EXTORSIVO,1,21
801,08001,2021,SECUESTRO EXTORSIVO,1,21
802,50006,2021,SECUESTRO EXTORSIVO,1,21
803,44078,2021,SECUESTRO SIMPLE,1,21
804,76109,2021,SECUESTRO EXTORSIVO,1,21
805,76233,2021,SECUESTRO EXTORSIVO,1,21
806,50330,2021,SECUESTRO SIMPLE,1,21
807,50330,2021,SECUESTRO SIMPLE,1,21
808,76036,2021,SECUESTRO EXTORSIVO,1,21
809,11001,2021,SECUESTRO EXTORSIVO,1,21
810,11001,2021,SECUESTRO SIMPLE,1,21
811,76001,2021,SECUESTRO SIMPLE,1,21
812,54003,2021,SECUESTRO EXTORSIVO,1,21
813,05649,2021,SECUESTRO EXTORSIVO,1,21
814,20550,2021,SECUESTRO SIMPLE,1,21
815,11001,2021,SECUESTRO EXTORSIVO,1,21
816,05001,2021,SECUESTRO EXTORSIVO,1,21
817,41357,2021,SECUESTRO SIMPLE,1,21
818,41357,2021,SECUESTRO SIMPLE,1,21
819,68276,2021,SECUESTRO SIMPLE,1,21
820,76001,2021,SECUESTRO EXTORSIVO,1,21
821,76001,2021,SECUESTRO EXTORSIVO,1,21
822,52835,2021,SECUESTRO EXTORSIVO,1,21
823,19517,2021,SECUESTRO EXTORSIVO,1,21
824,19517,2021,SECUESTRO EXTORSIVO,1,21
825,05318,2021,SECUESTRO EXTORSIVO,1,21
826,05318,2021,SECUESTRO EXTORSIVO,1,21
827,27001,2021,SECUESTRO EXTORSIVO,1,21
828,05440,2021,SECUESTRO EXTORSIVO,1,21
829,11001,2021,SECUESTRO SIMPLE,1,21
830,19212,2021,SECUESTRO EXTORSIVO,1,21
831,70001,2021,SECUESTRO EXTORSIVO,1,21
832,70001,2021,SECUESTRO EXTORSIVO,1,21
833,19300,2021,SECUESTRO EXTORSIVO,1,21
834,11001,2020,SECUESTRO SIMPLE,1,21
835,54810,2020,SECUESTRO SIMPLE,1,21
836,20517,2020,SECUESTRO SIMPLE,1,21
837,11001,2020,SECUESTRO SIMPLE,1,21
838,11001,2020,SECUESTRO SIMPLE,1,21
839,19821,2020,SECUESTRO SIMPLE,1,21
840,76001,2020,SECUESTRO EXTORSIVO,1,21
841,05001,2020,SECUESTRO SIMPLE,1,21
842,11001,2020,SECUESTRO SIMPLE,1,21
843,05079,2020,SECUESTRO SIMPLE,1,21
844,76001,2020,SECUESTRO EXTORSIVO,1,21
845,85001,2020,SECUESTRO SIMPLE,1,21
846,19824,2020,SECUESTRO SIMPLE,1,21
847,19824,2020,SECUESTRO SIMPLE,1,21
848,19824,2020,SECUESTRO SIMPLE,1,21
849,11001,2020,SECUESTRO SIMPLE,1,21
850,13688,2020,SECUESTRO SIMPLE,1,21
851,76109,2020,SECUESTRO EXTORSIVO,1,21
852,81001,2020,SECUESTRO SIMPLE,1,21
853,81001,2020,SECUESTRO SIMPLE,1,21
854,54250,2020,SECUESTRO SIMPLE,1,21
855,76041,2020,SECUESTRO EXTORSIVO,1,21
856,11001,2020,SECUESTRO SIMPLE,1,21
857,05001,2020,SECUESTRO EXTORSIVO,1,21
858,52696,2020,SECUESTRO SIMPLE,1,21
859,50711,2020,SECUESTRO EXTORSIVO,1,21
860,50711,2020,SECUESTRO EXTORSIVO,1,21
861,50573,2020,SECUESTRO SIMPLE,1,21
862,54498,2020,SECUESTRO EXTORSIVO,1,21
863,11001,2020,SECUESTRO SIMPLE,1,21
864,76109,2020,SECUESTRO EXTORSIVO,1,21
865,20770,2020,SECUESTRO EXTORSIVO,1,21
866,76001,2020,SECUESTRO EXTORSIVO,1,21
867,11001,2020,SECUESTRO SIMPLE,1,21
868,05364,2020,SECUESTRO EXTORSIVO,1,21
869,08433,2020,SECUESTRO SIMPLE,1,21
870,11001,2020,SECUESTRO SIMPLE,1,21
871,47189,2020,SECUESTRO EXTORSIVO,1,21
872,54206,2020,SECUESTRO SIMPLE,1,21
873,11001,2020,SECUESTRO SIMPLE,1,21
874,54810,2020,SECUESTRO SIMPLE,1,21
875,54553,2020,SECUESTRO SIMPLE,1,21
876,52001,2020,SECUESTRO EXTORSIVO,1,21
877,05001,2020,SECUESTRO SIMPLE,1,21
878,19142,2020,SECUESTRO EXTORSIVO,1,21
879,19142,2020,SECUESTRO EXTORSIVO,1,21
880,52356,2020,SECUESTRO EXTORSIVO,1,21
881,52356,2020,SECUESTRO EXTORSIVO,1,21
882,52356,2020,SECUESTRO EXTORSIVO,1,21
883,05001,2020,SECUESTRO SIMPLE,1,21
884,05001,2020,SECUESTRO SIMPLE,1,21
885,23001,2020,SECUESTRO EXTORSIVO,1,21
886,76130,2020,SECUESTRO SIMPLE,1,21
887,76130,2020,SECUESTRO SIMPLE,1,21
888,54001,2020,SECUESTRO EXTORSIVO,1,21
889,44430,2020,SECUESTRO SIMPLE,1,21
890,05088,2020,SECUESTRO SIMPLE,1,21
891,05088,2020,SECUESTRO SIMPLE,1,21
892,85440,2020,SECUESTRO SIMPLE,1,21
893,13001,2020,SECUESTRO SIMPLE,1,21
894,76109,2020,SECUESTRO EXTORSIVO,1,21
895,54206,2020,SECUESTRO SIMPLE,1,21
896,68406,2020,SECUESTRO EXTORSIVO,1,21
897,05736,2020,SECUESTRO SIMPLE,1,21
898,76001,2020,SECUESTRO EXTORSIVO,1,21
899,76109,2020,SECUESTRO EXTORSIVO,1,21
900,11001,2020,SECUESTRO SIMPLE,1,21
901,05001,2020,SECUESTRO EXTORSIVO,1,21
902,27001,2020,SECUESTRO EXTORSIVO,1,21
903,47980,2020,SECUESTRO EXTORSIVO,1,21
904,47980,2020,SECUESTRO EXTORSIVO,1,21
905,20517,2020,SECUESTRO SIMPLE,1,21
906,52835,2020,SECUESTRO SIMPLE,1,21
907,11001,2020,SECUESTRO SIMPLE,1,21
908,08433,2020,SECUESTRO EXTORSIVO,1,21
909,08433,2020,SECUESTRO EXTORSIVO,1,21
910,86568,2020,SECUESTRO SIMPLE,1,21
911,76001,2020,SECUESTRO EXTORSIVO,1,21
912,05001,2020,SECUESTRO SIMPLE,1,21
913,05001,2020,SECUESTRO SIMPLE,1,21
914,11001,2020,SECUESTRO SIMPLE,1,21
915,76109,2020,SECUESTRO SIMPLE,1,21
916,05129,2020,SECUESTRO EXTORSIVO,1,21
917,54405,2020,SECUESTRO SIMPLE,1,21
918,05736,2020,SECUESTRO EXTORSIVO,1,21
919,19142,2020,SECUESTRO EXTORSIVO,1,21
920,19142,2020,SECUESTRO EXTORSIVO,1,21
921,05001,2020,SECUESTRO EXTORSIVO,1,21
922,05001,2020,SECUESTRO EXTORSIVO,1,21
923,54720,2020,SECUESTRO SIMPLE,1,21
924,13442,2020,SECUESTRO EXTORSIVO,1,21
925,20310,2020,SECUESTRO EXTORSIVO,1,21
926,81001,2020,SECUESTRO EXTORSIVO,1,21
927,05001,2020,SECUESTRO EXTORSIVO,1,21
928,25572,2020,SECUESTRO EXTORSIVO,1,21
929,76001,2020,SECUESTRO SIMPLE,1,21
930,54001,2020,SECUESTRO SIMPLE,1,21
931,05001,2020,SECUESTRO SIMPLE,1,21
932,05001,2020,SECUESTRO SIMPLE,1,21
933,81065,2020,SECUESTRO EXTORSIVO,1,21
934,81065,2020,SECUESTRO EXTORSIVO,1,21
935,76869,2020,SECUESTRO SIMPLE,1,21
936,20013,2020,SECUESTRO SIMPLE,1,21
937,08001,2020,SECUESTRO SIMPLE,1,21
938,05001,2020,SECUESTRO SIMPLE,1,21
939,81001,2020,SECUESTRO EXTORSIVO,1,21
940,81001,2020,SECUESTRO EXTORSIVO,1,21
941,05001,2020,SECUESTRO SIMPLE,1,21
942,81736,2020,SECUESTRO SIMPLE,1,21
943,76001,2020,SECUESTRO EXTORSIVO,1,21
944,76001,2020,SECUESTRO EXTORSIVO,1,21
945,76001,2020,SECUESTRO EXTORSIVO,1,21
946,11001,2020,SECUESTRO SIMPLE,1,21
947,76622,2020,SECUESTRO SIMPLE,1,21
948,54874,2020,SECUESTRO EXTORSIVO,1,21
949,11001,2020,SECUESTRO EXTORSIVO,1,21
950,66170,2020,SECUESTRO EXTORSIVO,1,21
951,81065,2020,SECUESTRO EXTORSIVO,1,21
952,81065,2020,SECUESTRO EXTORSIVO,1,21
953,85230,2020,SECUESTRO SIMPLE,1,21
954,85001,2020,SECUESTRO EXTORSIVO,1,21
955,85001,2020,SECUESTRO EXTORSIVO,1,21
956,19212,2020,SECUESTRO EXTORSIVO,1,21
957,19212,2020,SECUESTRO EXTORSIVO,1,21
958,76001,2020,SECUESTRO EXTORSIVO,1,21
959,20614,2020,SECUESTRO EXTORSIVO,1,21
960,73001,2020,SECUESTRO SIMPLE,1,21
961,76109,2020,SECUESTRO EXTORSIVO,1,21
962,44035,2020,SECUESTRO EXTORSIVO,1,21
963,05088,2020,SECUESTRO EXTORSIVO,1,21
964,18150,2020,SECUESTRO SIMPLE,1,21
965,19513,2020,SECUESTRO SIMPLE,1,21
966,05615,2020,SECUESTRO EXTORSIVO,1,21
967,52079,2020,SECUESTRO EXTORSIVO,1,21
968,52079,2020,SECUESTRO EXTORSIVO,1,21
969,85125,2020,SECUESTRO SIMPLE,1,21
970,50313,2020,SECUESTRO SIMPLE,1,21
971,11001,2020,SECUESTRO EXTORSIVO,1,21
972,52835,2020,SECUESTRO EXTORSIVO,1,21
973,20770,2020,SECUESTRO EXTORSIVO,1,21
974,73168,2020,SECUESTRO EXTORSIVO,1,21
975,11001,2020,SECUESTRO SIMPLE,1,21
976,54001,2020,SECUESTRO EXTORSIVO,1,21
977,11001,2020,SECUESTRO SIMPLE,1,21
978,19318,2020,SECUESTRO EXTORSIVO,1,21
979,19318,2020,SECUESTRO EXTORSIVO,1,21
980,54001,2020,SECUESTRO SIMPLE,1,21
981,44001,2020,SECUESTRO SIMPLE,1,21
982,05001,2020,SECUESTRO EXTORSIVO,1,21
983,08001,2020,SECUESTRO SIMPLE,1,21
984,41001,2020,SECUESTRO EXTORSIVO,1,21
985,11001,2020,SECUESTRO SIMPLE,1,21
986,76520,2020,SECUESTRO SIMPLE,1,21
987,05001,2020,SECUESTRO SIMPLE,1,21
988,19212,2020,SECUESTRO SIMPLE,1,21
989,54250,2020,SECUESTRO SIMPLE,1,21
990,11001,2020,SECUESTRO SIMPLE,1,21
991,76892,2020,SECUESTRO EXTORSIVO,1,21
992,19256,2020,SECUESTRO SIMPLE,1,21
993,73349,2020,SECUESTRO EXTORSIVO,1,21
994,19142,2020,SECUESTRO EXTORSIVO,1,21
995,19142,2020,SECUESTRO EXTORSIVO,1,21
996,11001,2019,SECUESTRO SIMPLE,1,21
997,11001,2019,SECUESTRO SIMPLE,1,21
998,11001,2019,SECUESTRO SIMPLE,1,21
999,11001,2019,SECUESTRO SIMPLE,1,21
1000,25754,2019,SECUESTRO EXTORSIVO,1,21
1001,54001,2019,SECUESTRO EXTORSIVO,1,21
1002,54347,2019,SECUESTRO EXTORSIVO,1,21
1003,19142,2019,SECUESTRO EXTORSIVO,1,21
1004,52490,2019,SECUESTRO SIMPLE,1,21
1005,76109,2019,SECUESTRO SIMPLE,1,21
1006,52565,2019,SECUESTRO EXTORSIVO,1,21
1007,27250,2019,SECUESTRO EXTORSIVO,1,21
1008,08001,2019,SECUESTRO EXTORSIVO,1,21
1009,81001,2019,SECUESTRO SIMPLE,1,21
1010,19364,2019,SECUESTRO EXTORSIVO,1,21
1011,81001,2019,SECUESTRO EXTORSIVO,1,21
1012,88001,2019,SECUESTRO EXTORSIVO,1,21
1013,88001,2019,SECUESTRO EXTORSIVO,1,21
1014,11001,2019,SECUESTRO EXTORSIVO,1,21
1015,54498,2019,SECUESTRO SIMPLE,1,21
1016,20011,2019,SECUESTRO EXTORSIVO,1,21
1017,25899,2019,SECUESTRO EXTORSIVO,1,21
1018,25899,2019,SECUESTRO EXTORSIVO,1,21
1019,68276,2019,SECUESTRO EXTORSIVO,1,21
1020,68547,2019,SECUESTRO EXTORSIVO,1,21
