id,dane_code,action,year_of_incident,amount,source_id
4772,76001,HERIDO,2017,1,19
4773,85162,HERIDO,2017,1,19
4774,63001,HERIDO,2017,2,19
4775,05001,HERIDO,2017,1,19
4776,08078,HERIDO,2017,1,19
4777,41396,HERIDO,2017,1,19
4778,76001,HERIDO,2017,1,19
4779,76001,HERIDO,2017,1,19
4780,15001,HERIDO,2017,1,19
4781,76001,HERIDO,2017,2,19
4782,50001,HERIDO,2017,1,19
4783,68001,HERIDO,2017,1,19
4784,19001,HERIDO,2017,1,19
4785,50001,HERIDO,2017,1,19
4786,68001,HERIDO,2017,1,19
4787,76001,HERIDO,2017,1,19
4788,05234,HERIDO,2017,1,19
4789,05234,HERIDO,2017,1,19
4790,05234,HERIDO,2017,1,19
4791,05234,HERIDO,2017,1,19
4792,76001,HERIDO,2017,1,19
4793,76001,HERIDO,2017,2,19
4794,76001,HERIDO,2017,1,19
4795,76318,HERIDO,2017,1,19
4796,41001,HERIDO,2017,1,19
4797,76892,HERIDO,2017,1,19
4798,76606,HERIDO,2017,1,19
4799,11001,HERIDO,2017,1,19
4800,11001,HERIDO,2017,1,19
4801,11001,ASESINADO,2017,1,19
4802,15362,HERIDO,2017,1,19
4803,08001,HERIDO,2017,1,19
4804,25758,HERIDO,2017,1,19
4805,76233,HERIDO,2017,1,19
4806,76001,HERIDO,2017,1,19
4807,05790,HERIDO,2017,1,19
4808,13688,HERIDO,2017,1,19
4809,25290,HERIDO,2017,1,19
4810,54670,HERIDO,2017,1,19
4811,19473,HERIDO,2017,1,19
4812,52835,HERIDO,2017,1,19
4813,52687,HERIDO,2017,2,19
4814,73547,HERIDO,2017,1,19
4815,76001,HERIDO,2017,1,19
4816,47245,ASESINADO,2017,1,19
4817,76233,HERIDO,2017,1,19
4818,76001,HERIDO,2017,1,19
4819,19698,HERIDO,2017,1,19
4820,54800,HERIDO,2017,1,19
4821,76563,HERIDO,2017,1,19
4822,76520,HERIDO,2017,1,19
4823,76892,HERIDO,2017,1,19
4824,68001,HERIDO,2017,1,19
4825,19130,HERIDO,2017,1,19
4826,76233,HERIDO,2017,1,19
4827,76001,HERIDO,2017,1,19
4828,76001,HERIDO,2017,1,19
4829,05001,HERIDO,2017,1,19
4830,08634,HERIDO,2017,1,19
4831,76001,HERIDO,2017,1,19
4832,05001,HERIDO,2017,1,19
4833,08758,HERIDO,2017,1,19
4834,76001,HERIDO,2017,1,19
4835,76001,HERIDO,2017,1,19
4836,08001,HERIDO,2017,1,19
4837,68001,HERIDO,2017,1,19
4838,68547,HERIDO,2017,1,19
4839,54810,HERIDO,2017,1,19
4840,25535,HERIDO,2017,2,19
4841,76001,HERIDO,2017,3,19
4842,76364,ASESINADO,2017,1,19
4843,76364,HERIDO,2017,1,19
4844,95025,ASESINADO,2017,1,19
4845,76001,HERIDO,2017,1,19
4846,76364,HERIDO,2017,1,19
4847,76364,HERIDO,2017,1,19
4848,76364,HERIDO,2017,1,19
4849,76364,HERIDO,2017,1,19
4850,76520,HERIDO,2017,2,19
4851,52835,HERIDO,2017,1,19
4852,85001,HERIDO,2017,2,19
4853,85400,HERIDO,2017,1,19
4854,25120,HERIDO,2017,4,19
4855,76001,HERIDO,2017,1,19
4856,85001,HERIDO,2017,1,19
4857,20621,HERIDO,2017,1,19
4858,25290,HERIDO,2017,1,19
4859,76001,HERIDO,2017,2,19
4860,76828,HERIDO,2017,2,19
4861,95025,HERIDO,2017,1,19
4862,95025,HERIDO,2017,1,19
4863,95025,HERIDO,2017,1,19
4864,95025,HERIDO,2017,1,19
4865,76001,HERIDO,2017,1,19
4866,19001,HERIDO,2017,1,19
4867,95025,HERIDO,2017,1,19
4868,19585,HERIDO,2017,1,19
4869,76001,HERIDO,2017,6,19
4870,76001,HERIDO,2017,1,19
4871,20614,HERIDO,2017,1,19
4872,41807,HERIDO,2017,1,19
4873,15238,HERIDO,2017,1,19
4874,19585,HERIDO,2017,1,19
4875,68001,HERIDO,2017,1,19
4876,76001,HERIDO,2017,1,19
4877,05001,HERIDO,2017,1,19
4878,19001,HERIDO,2017,1,19
4879,54003,HERIDO,2017,1,19
4880,76001,HERIDO,2017,1,19
4881,05001,HERIDO,2017,1,19
4882,17877,HERIDO,2017,1,19
4883,41551,HERIDO,2017,1,19
4884,41001,HERIDO,2017,1,19
4885,19001,HERIDO,2017,1,19
4886,23855,ASESINADO,2017,1,19
4887,76001,HERIDO,2017,1,19
4888,19001,HERIDO,2017,1,19
4889,41001,HERIDO,2017,2,19
4890,76001,HERIDO,2017,1,19
4891,76001,HERIDO,2017,1,19
4892,76364,HERIDO,2017,1,19
4893,76001,HERIDO,2017,7,19
4894,19455,ASESINADO,2017,2,19
4895,68276,HERIDO,2017,1,19
4896,19455,ASESINADO,2017,1,19
4897,68001,HERIDO,2017,1,19
4898,05088,HERIDO,2017,1,19
4899,05664,HERIDO,2017,2,19
4900,81794,HERIDO,2017,1,19
4901,76001,HERIDO,2017,1,19
4902,81794,HERIDO,2017,1,19
4903,25290,HERIDO,2017,1,19
4904,54206,ASESINADO,2017,1,19
4905,41483,HERIDO,2017,1,19
4906,76001,HERIDO,2017,1,19
4907,76001,HERIDO,2017,1,19
4908,54206,HERIDO,2017,1,19
4909,85001,HERIDO,2017,1,19
4910,76001,HERIDO,2017,1,19
4911,81001,HERIDO,2017,1,19
4912,81001,ASESINADO,2017,1,19
4913,91001,HERIDO,2017,1,19
4914,15001,HERIDO,2017,1,19
4915,23090,ASESINADO,2017,2,19
4916,23090,HERIDO,2017,4,19
4917,44001,HERIDO,2017,1,19
4918,76001,HERIDO,2017,1,19
4919,05790,HERIDO,2017,1,19
4920,81065,HERIDO,2017,1,19
4921,05001,HERIDO,2017,2,19
4922,25740,HERIDO,2017,1,19
4923,68307,HERIDO,2017,1,19
4924,76377,HERIDO,2017,2,19
4925,76520,HERIDO,2017,1,19
4926,76563,HERIDO,2017,2,19
4927,76001,HERIDO,2017,1,19
4928,81001,ASESINADO,2017,1,19
4929,44430,HERIDO,2017,1,19
4930,68307,HERIDO,2017,1,19
4931,70001,HERIDO,2017,1,19
4932,05854,HERIDO,2017,2,19
4933,52788,HERIDO,2017,1,19
4934,54001,HERIDO,2017,2,19
4935,76001,HERIDO,2017,1,19
4936,05042,HERIDO,2017,5,19
4937,05790,HERIDO,2017,2,19
4938,99001,ASESINADO,2017,1,19
4939,05237,HERIDO,2017,1,19
4940,05604,ASESINADO,2017,1,19
4941,13001,HERIDO,2017,1,19
4942,54810,HERIDO,2017,1,19
4943,76001,HERIDO,2017,1,19
4944,76834,HERIDO,2017,1,19
4945,17433,HERIDO,2017,1,19
4946,95001,HERIDO,2017,1,19
4947,68077,HERIDO,2017,1,19
4948,05854,HERIDO,2017,1,19
4949,23419,HERIDO,2017,1,19
4950,23419,HERIDO,2017,1,19
4951,68001,HERIDO,2017,1,19
4952,05172,HERIDO,2017,1,19
4953,15759,HERIDO,2017,1,19
4954,68276,HERIDO,2017,1,19
4955,25290,HERIDO,2017,2,19
4956,76001,HERIDO,2017,1,19
4957,11001,HERIDO,2017,1,19
4958,76001,HERIDO,2017,1,19
4959,76001,HERIDO,2017,1,19
4960,76001,HERIDO,2017,1,19
4961,41551,HERIDO,2017,2,19
4962,73001,HERIDO,2017,1,19
4963,81065,ASESINADO,2017,1,19
4964,81065,HERIDO,2017,1,19
4965,81065,HERIDO,2017,1,19
4966,81065,HERIDO,2017,1,19
4967,76109,HERIDO,2017,2,19
4968,76001,HERIDO,2017,1,19
4969,05736,HERIDO,2017,1,19
4970,68679,HERIDO,2017,1,19
4971,76001,HERIDO,2017,1,19
4972,76001,HERIDO,2017,1,19
4973,54001,ASESINADO,2017,1,19
4974,54001,HERIDO,2017,1,19
4975,25290,HERIDO,2017,1,19
4976,76001,HERIDO,2017,1,19
4977,76892,HERIDO,2017,1,19
4978,11001,HERIDO,2017,1,19
4979,27250,ASESINADO,2017,1,19
4980,11001,HERIDO,2017,1,19
4981,25290,HERIDO,2017,1,19
4982,19001,HERIDO,2017,1,19
4983,19698,HERIDO,2017,3,19
4984,86001,HERIDO,2017,1,19
4985,68001,HERIDO,2017,1,19
4986,76001,HERIDO,2017,1,19
4987,05138,HERIDO,2017,1,19
4988,50001,HERIDO,2017,1,19
4989,76001,HERIDO,2017,1,19
4990,73678,HERIDO,2017,1,19
4991,05490,ASESINADO,2017,1,19
4992,05490,HERIDO,2017,1,19
4993,05736,HERIDO,2017,7,19
4994,05790,HERIDO,2017,2,19
4995,05790,HERIDO,2017,1,19
4996,11001,HERIDO,2017,1,19
4997,05736,HERIDO,2017,1,19
4998,19809,HERIDO,2017,1,19
4999,76001,HERIDO,2017,1,19
5000,08634,HERIDO,2017,1,19
5001,27491,HERIDO,2017,1,19
5002,27491,HERIDO,2017,1,19
5003,05736,HERIDO,2017,4,19
5004,11001,HERIDO,2017,1,19
5005,44430,HERIDO,2017,1,19
5006,54810,ASESINADO,2017,1,19
5007,54810,HERIDO,2017,1,19
5008,68001,HERIDO,2017,1,19
5009,25295,HERIDO,2017,1,19
5010,54810,HERIDO,2017,1,19
5011,54800,ASESINADO,2017,1,19
5012,54810,HERIDO,2017,1,19
5013,27491,ASESINADO,2017,1,19
5014,81794,HERIDO,2017,1,19
5015,81794,HERIDO,2017,1,19
5016,81794,HERIDO,2017,1,19
5017,15814,HERIDO,2017,3,19
5018,19585,HERIDO,2017,1,19
5019,76001,HERIDO,2017,1,19
5020,63190,HERIDO,2017,1,19
5021,27810,HERIDO,2017,1,19
5022,08758,HERIDO,2017,1,19
5023,25740,HERIDO,2017,1,19
5024,68276,HERIDO,2017,1,19
5025,25754,HERIDO,2017,1,19
5026,50400,HERIDO,2017,1,19
5027,05306,ASESINADO,2017,1,19
5028,05306,HERIDO,2017,1,19
5029,25290,HERIDO,2017,1,19
5030,76111,HERIDO,2017,1,19
5031,19142,HERIDO,2017,1,19
5032,76130,HERIDO,2017,1,19
5033,05034,HERIDO,2017,1,19
5034,05591,HERIDO,2017,1,19
5035,23001,ASESINADO,2017,1,19
5036,23001,HERIDO,2017,1,19
5037,19698,HERIDO,2017,1,19
5038,50001,HERIDO,2017,1,19
5039,66001,HERIDO,2017,1,19
5040,76834,HERIDO,2017,1,19
5041,54800,HERIDO,2017,1,19
5042,19573,HERIDO,2017,1,19
5043,76001,HERIDO,2017,1,19
5044,76736,ASESINADO,2017,1,19
5045,05837,ASESINADO,2017,1,19
5046,05837,HERIDO,2017,1,19
5047,54344,ASESINADO,2017,1,19
5048,54001,HERIDO,2017,1,19
5049,47551,HERIDO,2017,1,19
5050,54720,ASESINADO,2017,1,19
5051,41872,HERIDO,2017,1,19
5052,15001,HERIDO,2017,1,19
5053,15001,HERIDO,2017,1,19
5054,68406,HERIDO,2017,1,19
5055,73001,HERIDO,2017,1,19
5056,73001,HERIDO,2017,1,19
5057,17614,HERIDO,2017,1,19
5058,23001,HERIDO,2017,1,19
5059,11001,HERIDO,2017,1,19
5060,99001,HERIDO,2017,1,19
5061,11001,HERIDO,2017,1,19
5062,41001,HERIDO,2017,1,19
5063,11001,HERIDO,2017,1,19
5064,41885,HERIDO,2017,1,19
5065,73001,HERIDO,2017,2,19
5066,11001,HERIDO,2017,1,19
5067,54344,HERIDO,2017,1,19
5068,19845,HERIDO,2017,1,19
5069,25286,HERIDO,2017,1,19
5070,41359,HERIDO,2017,1,19
5071,76001,HERIDO,2017,1,19
5072,76001,HERIDO,2017,1,19
5073,76001,HERIDO,2017,1,19
5074,76001,HERIDO,2017,2,19
5075,05376,HERIDO,2017,1,19
5076,05790,ASESINADO,2017,1,19
5077,19142,HERIDO,2017,1,19
5078,11001,HERIDO,2017,1,19
5079,25290,HERIDO,2017,1,19
5080,41001,HERIDO,2017,1,19
5081,76109,HERIDO,2017,1,19
5082,05854,ASESINADO,2017,1,19
5083,05002,HERIDO,2017,1,19
5084,76001,HERIDO,2017,2,19
5085,63001,HERIDO,2017,2,19
5086,27660,HERIDO,2017,1,19
5087,27660,HERIDO,2017,1,19
5088,05604,HERIDO,2017,1,19
5089,76001,HERIDO,2017,1,19
5090,76606,HERIDO,2017,1,19
5091,05615,HERIDO,2017,1,19
5092,95001,HERIDO,2017,1,19
5093,95001,HERIDO,2017,1,19
5094,11001,HERIDO,2017,1,19
5095,76001,HERIDO,2017,2,19
5096,73001,HERIDO,2017,4,19
5097,05893,HERIDO,2017,2,19
5098,85001,HERIDO,2017,1,19
5099,76001,HERIDO,2017,1,19
5100,76670,HERIDO,2017,1,19
5101,81065,HERIDO,2017,1,19
5102,08001,HERIDO,2017,1,19
5103,95015,HERIDO,2017,1,19
5104,76001,HERIDO,2017,1,19
5105,76001,HERIDO,2017,1,19
5106,76001,HERIDO,2017,1,19
5107,76520,HERIDO,2017,1,19
5108,91001,HERIDO,2017,1,19
5109,95015,HERIDO,2017,2,19
5110,11001,HERIDO,2017,1,19
5111,05579,HERIDO,2017,1,19
5112,05001,HERIDO,2017,1,19
5113,68001,HERIDO,2017,1,19
5114,76892,HERIDO,2017,1,19
5115,76001,HERIDO,2017,1,19
5116,76001,HERIDO,2017,1,19
5117,17614,HERIDO,2017,1,19
5118,68001,HERIDO,2017,1,19
5119,73001,HERIDO,2017,2,19
5120,76130,HERIDO,2017,1,19
5121,73001,HERIDO,2017,1,19
5122,54800,ASESINADO,2017,1,19
5123,54800,HERIDO,2017,1,19
5124,23189,HERIDO,2017,2,19
5125,19397,ASESINADO,2017,2,19
5126,41807,HERIDO,2017,1,19
5127,76001,HERIDO,2017,1,19
5128,76892,HERIDO,2017,1,19
5129,95200,HERIDO,2017,1,19
5130,05809,HERIDO,2017,1,19
5131,15238,HERIDO,2017,1,19
5132,63130,HERIDO,2017,1,19
5133,76001,HERIDO,2017,1,19
5134,76130,HERIDO,2017,1,19
5135,15001,HERIDO,2017,1,19
5136,68081,HERIDO,2017,1,19
5137,05154,HERIDO,2017,1,19
5138,27001,HERIDO,2017,1,19
5139,27001,HERIDO,2017,1,19
5140,73268,HERIDO,2017,1,19
5141,73001,HERIDO,2017,1,19
5142,76001,HERIDO,2017,3,19
5143,05667,HERIDO,2017,1,19
5144,19698,HERIDO,2017,1,19
5145,25214,HERIDO,2017,1,19
5146,54250,HERIDO,2017,1,19
5147,05670,ASESINADO,2017,1,19
5148,68615,HERIDO,2017,1,19
5149,76001,HERIDO,2017,1,19
5150,11001,HERIDO,2017,1,19
5151,50001,HERIDO,2017,1,19
5152,68077,HERIDO,2017,2,19
5153,76001,HERIDO,2017,1,19
5154,76001,HERIDO,2017,1,19
5155,95001,HERIDO,2017,1,19
5156,05001,HERIDO,2017,2,19
5157,08421,HERIDO,2017,1,19
5158,15759,HERIDO,2017,1,19
5159,95001,HERIDO,2017,1,19
5160,81794,HERIDO,2017,1,19
5161,81794,ASESINADO,2017,1,19
5162,81794,HERIDO,2017,1,19
5163,81794,HERIDO,2017,1,19
5164,25530,HERIDO,2017,1,19
5165,76001,HERIDO,2017,1,19
5166,68001,HERIDO,2017,1,19
5167,08001,HERIDO,2017,1,19
5168,76364,HERIDO,2017,1,19
5169,11001,HERIDO,2017,1,19
5170,76892,HERIDO,2017,1,19
5171,76147,HERIDO,2017,2,19
5172,05120,HERIDO,2017,1,19
5173,18610,HERIDO,2017,1,19
5174,76606,HERIDO,2017,1,19
5175,05001,HERIDO,2017,1,19
5176,54001,HERIDO,2017,1,19
5177,76001,HERIDO,2017,1,19
5178,76130,HERIDO,2017,1,19
5179,76130,HERIDO,2017,5,19
5180,11001,HERIDO,2017,1,19
5181,52227,HERIDO,2017,1,19
5182,76109,HERIDO,2017,1,19
5183,76001,HERIDO,2017,1,19
5184,52227,HERIDO,2017,1,19
5185,11001,HERIDO,2017,1,19
5186,76109,HERIDO,2017,1,19
5187,76001,HERIDO,2017,1,19
5188,76109,HERIDO,2017,1,19
5189,76109,HERIDO,2017,2,19
5190,11001,HERIDO,2017,1,19
5191,68276,HERIDO,2017,1,19
5192,54800,HERIDO,2017,1,19
5193,05134,ASESINADO,2017,1,19
5194,05134,HERIDO,2017,1,19
5195,76109,HERIDO,2017,2,19
5196,76001,HERIDO,2017,1,19
5197,76892,HERIDO,2017,1,19
5198,05134,ASESINADO,2017,1,19
5199,54810,ASESINADO,2017,1,19
5200,54810,HERIDO,2017,1,19
5201,11001,HERIDO,2017,1,19
5202,41001,HERIDO,2017,2,19
5203,63001,HERIDO,2017,1,19
5204,76892,HERIDO,2017,1,19
5205,25290,HERIDO,2017,1,19
5206,25438,HERIDO,2017,1,19
5207,25438,HERIDO,2017,1,19
5208,25438,HERIDO,2017,1,19
5209,52540,HERIDO,2017,1,19
5210,05895,HERIDO,2017,1,19
5211,68001,HERIDO,2017,1,19
5212,76109,HERIDO,2017,1,19
5213,76109,HERIDO,2017,1,19
5214,76130,HERIDO,2017,1,19
5215,41001,HERIDO,2017,1,19
5216,63001,HERIDO,2017,1,19
5217,76001,HERIDO,2017,2,19
5218,05154,HERIDO,2017,2,19
5219,11001,HERIDO,2017,1,19
5220,50226,ASESINADO,2017,1,19
5221,76109,HERIDO,2017,1,19
5222,76109,HERIDO,2017,1,19
5223,76109,HERIDO,2017,1,19
5224,76892,HERIDO,2017,1,19
5225,54001,HERIDO,2017,2,19
5226,76109,HERIDO,2017,1,19
5227,08421,HERIDO,2017,1,19
5228,19573,HERIDO,2017,1,19
5229,70001,HERIDO,2017,1,19
5230,05440,HERIDO,2017,1,19
5231,08001,ASESINADO,2017,1,19
5232,05440,HERIDO,2017,2,19
5233,08770,HERIDO,2017,1,19
5234,76109,HERIDO,2017,1,19
5235,76001,HERIDO,2017,1,19
5236,19573,HERIDO,2017,1,19
5237,76130,HERIDO,2017,1,19
5238,76736,HERIDO,2017,1,19
5239,05490,HERIDO,2017,1,19
5240,05576,ASESINADO,2017,1,19
5241,05576,HERIDO,2017,1,19
5242,73200,HERIDO,2017,1,19
5243,76109,HERIDO,2017,1,19
5244,63001,HERIDO,2017,1,19
5245,76130,HERIDO,2017,1,19
5246,41396,HERIDO,2017,2,19
5247,05736,ASESINADO,2017,1,19
5248,70001,ASESINADO,2017,1,19
5249,76001,HERIDO,2017,1,19
5250,27001,HERIDO,2017,1,19
5251,05837,HERIDO,2017,2,19
5252,25269,HERIDO,2017,1,19
5253,41001,HERIDO,2017,1,19
5254,68001,HERIDO,2017,1,19
5255,68276,HERIDO,2017,1,19
5256,68575,HERIDO,2017,2,19
5257,05483,HERIDO,2017,1,19
5258,05615,HERIDO,2017,1,19
5259,13052,HERIDO,2017,2,19
5260,11001,HERIDO,2017,1,19
5261,41885,HERIDO,2017,1,19
5262,52835,HERIDO,2017,1,19
5263,76001,HERIDO,2017,1,19
5264,76001,HERIDO,2017,1,19
5265,76001,HERIDO,2017,2,19
5266,76622,HERIDO,2017,1,19
5267,05031,HERIDO,2017,1,19
5268,05361,HERIDO,2017,1,19
5269,05604,HERIDO,2017,1,19
5270,23419,ASESINADO,2017,1,19
5271,23419,HERIDO,2017,1,19
5272,76001,HERIDO,2017,1,19
5273,54800,ASESINADO,2017,1,19
5274,52079,HERIDO,2017,1,19
5275,05120,HERIDO,2017,2,19
5276,05154,HERIDO,2017,3,19
5277,50689,ASESINADO,2017,1,19
5278,76001,HERIDO,2017,1,19
5279,05091,HERIDO,2017,2,19
5280,05001,HERIDO,2017,1,19
5281,85162,HERIDO,2017,1,19
5282,23500,HERIDO,2017,1,19
5283,23500,HERIDO,2017,1,19
5284,23574,HERIDO,2017,1,19
5285,47189,ASESINADO,2017,1,19
5286,05001,HERIDO,2017,1,19
5287,05736,HERIDO,2017,1,19
5288,19212,HERIDO,2017,4,19
5289,23001,ASESINADO,2017,1,19
5290,11001,HERIDO,2017,1,19
5291,76001,HERIDO,2017,2,19
5292,76001,HERIDO,2017,1,19
5293,27361,ASESINADO,2017,1,19
5294,41359,HERIDO,2017,1,19
5295,41551,HERIDO,2017,1,19
5296,70001,HERIDO,2017,2,19
5297,76001,HERIDO,2017,1,19
5298,27006,ASESINADO,2017,1,19
5299,27006,HERIDO,2017,1,19
5300,76001,HERIDO,2017,1,19
5301,05120,HERIDO,2017,1,19
5302,11001,HERIDO,2017,2,19
5303,11001,HERIDO,2017,1,19
5304,11001,HERIDO,2017,1,19
5305,66001,HERIDO,2017,1,19
5306,20001,ASESINADO,2017,1,19
5307,05147,ASESINADO,2017,1,19
5308,05147,HERIDO,2017,1,19
5309,05172,ASESINADO,2017,1,19
5310,05172,HERIDO,2017,1,19
5311,05001,HERIDO,2017,1,19
5312,18460,HERIDO,2017,1,19
5313,05001,HERIDO,2017,2,19
5314,54810,ASESINADO,2017,1,19
5315,54810,HERIDO,2017,1,19
5316,54810,HERIDO,2017,1,19
5317,54810,HERIDO,2017,1,19
5318,54810,HERIDO,2017,1,19
5319,05856,HERIDO,2017,1,19
5320,19142,ASESINADO,2017,1,19
5321,20517,HERIDO,2017,3,19
5322,68001,HERIDO,2017,1,19
5323,08001,HERIDO,2017,1,19
5324,15001,HERIDO,2017,1,19
5325,05042,HERIDO,2017,1,19
5326,54800,ASESINADO,2017,1,19
5327,76001,HERIDO,2017,3,19
5328,05042,HERIDO,2017,1,19
5329,11001,HERIDO,2017,1,19
5330,41396,HERIDO,2017,1,19
5331,52001,HERIDO,2017,1,19
5332,44430,HERIDO,2017,1,19
5333,95001,HERIDO,2017,1,19
5334,52317,HERIDO,2017,1,19
5335,76001,HERIDO,2017,1,19
5336,05376,HERIDO,2017,2,19
5337,76622,HERIDO,2017,1,19
5338,76109,HERIDO,2017,1,19
5339,76001,HERIDO,2017,2,19
5340,52885,HERIDO,2017,1,19
5341,05154,HERIDO,2017,1,19
5342,18460,HERIDO,2017,1,19
5343,68001,HERIDO,2017,1,19
5344,68547,HERIDO,2017,1,19
5345,50001,HERIDO,2017,1,19
5346,17524,HERIDO,2017,1,19
5347,11001,HERIDO,2017,1,19
5348,76001,HERIDO,2017,1,19
5349,52001,HERIDO,2017,1,19
5350,73001,HERIDO,2017,1,19
5351,76001,HERIDO,2017,1,19
5352,08001,HERIDO,2017,1,19
5353,76001,HERIDO,2017,1,19
5354,76001,HERIDO,2017,1,19
5355,19142,ASESINADO,2017,1,19
5356,19142,ASESINADO,2017,1,19
5357,76520,HERIDO,2017,1,19
5358,25377,HERIDO,2017,1,19
5359,44430,HERIDO,2017,1,19
5360,05318,HERIDO,2017,2,19
5361,50001,HERIDO,2017,2,19
5362,68001,HERIDO,2017,2,19
5363,05318,HERIDO,2017,1,19
5364,15001,HERIDO,2017,1,19
5365,63548,HERIDO,2017,1,19
5366,95025,ASESINADO,2017,1,19
5367,95015,HERIDO,2017,1,19
5368,95025,HERIDO,2017,1,19
5369,95025,HERIDO,2017,1,19
5370,95025,HERIDO,2017,1,19
5371,95025,HERIDO,2017,1,19
5372,63001,HERIDO,2017,1,19
5373,76001,HERIDO,2017,1,19
5374,76001,HERIDO,2017,1,19
5375,18001,HERIDO,2017,1,19
5376,20001,HERIDO,2017,1,19
5377,76001,HERIDO,2017,1,19
5378,27745,ASESINADO,2017,1,19
5379,44001,HERIDO,2017,1,19
5380,68001,HERIDO,2017,1,19
5381,76001,HERIDO,2017,1,19
5382,76001,HERIDO,2017,1,19
5383,76892,HERIDO,2017,2,19
5384,73001,HERIDO,2017,1,19
5385,15238,HERIDO,2017,1,19
5386,27615,HERIDO,2017,1,19
5387,52835,ASESINADO,2017,1,19
5388,52835,HERIDO,2017,1,19
5389,52835,HERIDO,2017,1,19
5390,73678,HERIDO,2017,1,19
5391,05790,ASESINADO,2017,1,19
5392,52835,HERIDO,2017,1,19
5393,76001,HERIDO,2017,1,19
5394,76001,HERIDO,2017,1,19
5395,76001,HERIDO,2017,1,19
5396,81300,ASESINADO,2017,1,19
5397,81300,ASESINADO,2017,1,19
5398,81300,HERIDO,2017,1,19
5399,81300,HERIDO,2017,1,19
5400,95001,HERIDO,2017,1,19
5401,95001,HERIDO,2017,1,19
5402,81300,HERIDO,2017,1,19
5403,08296,HERIDO,2017,1,19
5404,19142,HERIDO,2017,1,19
5405,52356,HERIDO,2017,1,19
5406,15238,HERIDO,2017,1,19
5407,76001,HERIDO,2017,1,19
5408,23807,ASESINADO,2017,1,19
5409,81300,ASESINADO,2017,1,19
5410,54810,HERIDO,2017,1,19
5411,54810,HERIDO,2017,1,19
5412,81065,HERIDO,2017,1,19
5413,81065,HERIDO,2017,1,19
5414,54810,HERIDO,2017,1,19
5415,76364,HERIDO,2017,3,19
5416,44078,HERIDO,2017,1,19
5417,76001,HERIDO,2017,1,19
5418,08758,HERIDO,2017,1,19
5419,11001,HERIDO,2017,1,19
5420,76001,HERIDO,2017,1,19
5421,19001,HERIDO,2017,1,19
5422,11001,HERIDO,2017,1,19
5423,54810,ASESINADO,2017,1,19
5424,19142,HERIDO,2017,1,19
5425,76001,HERIDO,2017,1,19
5426,25290,HERIDO,2017,1,19
5427,25290,HERIDO,2017,1,19
5428,76109,HERIDO,2017,2,19
5429,76892,HERIDO,2017,2,19
5430,52835,HERIDO,2017,1,19
5431,68276,HERIDO,2017,1,19
5432,11001,HERIDO,2017,1,19
5433,76109,HERIDO,2017,1,19
5434,76001,HERIDO,2017,1,19
5435,76001,HERIDO,2017,1,19
5436,76892,HERIDO,2017,1,19
5437,52001,HERIDO,2017,1,19
5438,76892,HERIDO,2017,1,19
5439,52001,HERIDO,2017,1,19
5440,85125,HERIDO,2017,1,19
5441,52356,HERIDO,2017,1,19
5442,76001,HERIDO,2017,1,19
5443,25290,HERIDO,2017,1,19
5444,54800,HERIDO,2017,1,19
5445,15759,HERIDO,2017,1,19
5446,41298,HERIDO,2017,1,19
5447,15238,HERIDO,2017,2,19
5448,68001,HERIDO,2017,1,19
5449,76001,HERIDO,2017,1,19
5450,27495,HERIDO,2017,1,19
5451,05660,HERIDO,2017,1,19
5452,76001,HERIDO,2017,1,19
5453,76001,HERIDO,2017,5,19
5454,76001,HERIDO,2017,2,19
5455,76130,HERIDO,2017,1,19
5456,05001,HERIDO,2017,1,19
5457,76001,HERIDO,2017,1,19
5458,54810,ASESINADO,2017,1,19
5459,76109,HERIDO,2017,1,19
5460,05040,HERIDO,2017,1,19
5461,05887,ASESINADO,2017,1,19
5462,20011,HERIDO,2017,1,19
5463,54261,HERIDO,2017,1,19
5464,08606,HERIDO,2017,1,19
5465,08001,HERIDO,2017,1,19
5466,08758,HERIDO,2017,1,19
5467,41378,HERIDO,2017,1,19
5468,05658,HERIDO,2017,1,19
5469,52835,HERIDO,2017,1,19
5470,52835,HERIDO,2017,1,19
5471,52835,HERIDO,2017,1,19
5472,76001,HERIDO,2017,1,19
5473,52835,HERIDO,2017,1,19
5474,76001,HERIDO,2017,1,19
5475,05266,HERIDO,2017,1,19
5476,52835,HERIDO,2017,1,19
5477,66001,HERIDO,2017,1,19
5478,68547,HERIDO,2017,1,19
5479,76001,HERIDO,2017,1,19
5480,05591,HERIDO,2017,1,19
5481,81065,HERIDO,2017,1,19
5482,15001,HERIDO,2017,1,19
5483,68001,HERIDO,2017,1,19
5484,27250,HERIDO,2017,1,19
5485,11001,ASESINADO,2017,1,19
5486,11001,HERIDO,2017,19,19
5487,11001,HERIDO,2017,1,19
5488,76001,HERIDO,2017,1,19
5489,11001,HERIDO,2017,2,19
5490,11001,HERIDO,2017,2,19
5491,05001,ASESINADO,2017,1,19
5492,19824,HERIDO,2017,1,19
5493,20517,HERIDO,2017,2,19
5494,76001,HERIDO,2017,1,19
5495,11001,HERIDO,2017,1,19
5496,76001,HERIDO,2017,1,19
5497,76001,HERIDO,2017,1,19
5498,76001,HERIDO,2017,1,19
5499,05001,HERIDO,2017,2,19
5500,15814,HERIDO,2017,1,19
5501,50001,HERIDO,2017,1,19
5502,50001,HERIDO,2017,1,19
5503,50001,HERIDO,2017,1,19
