id,dane_code,year,geographic_area,population,source_id
438,15212,2005,CENTROS POBLADOS Y RURAL DISPERSO,3541,127
439,15215,2005,CABECERA MUNICIPAL,1427,127
440,15215,2005,CENTROS POBLADOS Y RURAL DISPERSO,1068,127
441,15218,2005,CABECERA MUNICIPAL,492,127
442,15218,2005,CENTROS POBLADOS Y RURAL DISPERSO,3259,127
443,15223,2005,CABECERA MUNICIPAL,1682,127
444,15223,2005,CENTROS POBLADOS Y RURAL DISPERSO,5995,127
445,15224,2005,CABECERA MUNICIPAL,1195,127
446,15224,2005,CENTROS POBLADOS Y RURAL DISPERSO,2306,127
447,15226,2005,CABECERA MUNICIPAL,233,127
448,15226,2005,CENTROS POBLADOS Y RURAL DISPERSO,1718,127
449,15232,2005,CABECERA MUNICIPAL,182,127
450,15232,2005,CENTROS POBLADOS Y RURAL DISPERSO,4536,127
451,15236,2005,CABECERA MUNICIPAL,964,127
452,15236,2005,CENTROS POBLADOS Y RURAL DISPERSO,2093,127
453,15238,2005,CABECERA MUNICIPAL,85739,127
454,15238,2005,CENTROS POBLADOS Y RURAL DISPERSO,13991,127
455,15244,2005,CABECERA MUNICIPAL,2292,127
456,15244,2005,CENTROS POBLADOS Y RURAL DISPERSO,3035,127
457,15248,2005,CABECERA MUNICIPAL,1287,127
458,15248,2005,CENTROS POBLADOS Y RURAL DISPERSO,2179,127
459,15272,2005,CABECERA MUNICIPAL,2154,127
460,15272,2005,CENTROS POBLADOS Y RURAL DISPERSO,4094,127
461,15276,2005,CABECERA MUNICIPAL,1138,127
462,15276,2005,CENTROS POBLADOS Y RURAL DISPERSO,2663,127
463,15293,2005,CABECERA MUNICIPAL,498,127
464,15293,2005,CENTROS POBLADOS Y RURAL DISPERSO,2612,127
465,15296,2005,CABECERA MUNICIPAL,1330,127
466,15296,2005,CENTROS POBLADOS Y RURAL DISPERSO,3840,127
467,15299,2005,CABECERA MUNICIPAL,10424,127
468,15299,2005,CENTROS POBLADOS Y RURAL DISPERSO,5519,127
469,15317,2005,CABECERA MUNICIPAL,563,127
470,15317,2005,CENTROS POBLADOS Y RURAL DISPERSO,1674,127
471,15322,2005,CABECERA MUNICIPAL,6926,127
472,15322,2005,CENTROS POBLADOS Y RURAL DISPERSO,3296,127
473,15325,2005,CABECERA MUNICIPAL,1092,127
474,15325,2005,CENTROS POBLADOS Y RURAL DISPERSO,3710,127
475,15332,2005,CABECERA MUNICIPAL,1370,127
476,15332,2005,CENTROS POBLADOS Y RURAL DISPERSO,3590,127
477,15362,2005,CABECERA MUNICIPAL,938,127
478,15362,2005,CENTROS POBLADOS Y RURAL DISPERSO,847,127
479,15367,2005,CABECERA MUNICIPAL,1363,127
480,15367,2005,CENTROS POBLADOS Y RURAL DISPERSO,5495,127
481,15368,2005,CABECERA MUNICIPAL,931,127
482,15368,2005,CENTROS POBLADOS Y RURAL DISPERSO,3633,127
483,15377,2005,CABECERA MUNICIPAL,938,127
484,15377,2005,CENTROS POBLADOS Y RURAL DISPERSO,3228,127
485,15380,2005,CABECERA MUNICIPAL,948,127
486,15380,2005,CENTROS POBLADOS Y RURAL DISPERSO,2067,127
487,15401,2005,CABECERA MUNICIPAL,392,127
488,15401,2005,CENTROS POBLADOS Y RURAL DISPERSO,1277,127
489,15403,2005,CABECERA MUNICIPAL,1490,127
490,15403,2005,CENTROS POBLADOS Y RURAL DISPERSO,4591,127
491,15407,2005,CABECERA MUNICIPAL,5717,127
492,15407,2005,CENTROS POBLADOS Y RURAL DISPERSO,6037,127
493,15425,2005,CABECERA MUNICIPAL,911,127
494,15425,2005,CENTROS POBLADOS Y RURAL DISPERSO,3955,127
495,15442,2005,CABECERA MUNICIPAL,651,127
496,15442,2005,CENTROS POBLADOS Y RURAL DISPERSO,6042,127
497,15455,2005,CABECERA MUNICIPAL,4609,127
498,15455,2005,CENTROS POBLADOS Y RURAL DISPERSO,4323,127
499,15464,2005,CABECERA MUNICIPAL,1955,127
500,15464,2005,CENTROS POBLADOS Y RURAL DISPERSO,3097,127
501,15466,2005,CABECERA MUNICIPAL,2680,127
502,15466,2005,CENTROS POBLADOS Y RURAL DISPERSO,2164,127
503,15469,2005,CABECERA MUNICIPAL,9862,127
504,15469,2005,CENTROS POBLADOS Y RURAL DISPERSO,11380,127
505,15476,2005,CABECERA MUNICIPAL,535,127
506,15476,2005,CENTROS POBLADOS Y RURAL DISPERSO,4571,127
507,15480,2005,CABECERA MUNICIPAL,4923,127
508,15480,2005,CENTROS POBLADOS Y RURAL DISPERSO,5232,127
509,15491,2005,CABECERA MUNICIPAL,4139,127
510,15491,2005,CENTROS POBLADOS Y RURAL DISPERSO,9558,127
511,15494,2005,CABECERA MUNICIPAL,800,127
512,15494,2005,CENTROS POBLADOS Y RURAL DISPERSO,4361,127
513,15500,2005,CABECERA MUNICIPAL,266,127
514,15500,2005,CENTROS POBLADOS Y RURAL DISPERSO,2273,127
515,15507,2005,CABECERA MUNICIPAL,2660,127
516,15507,2005,CENTROS POBLADOS Y RURAL DISPERSO,5259,127
517,15511,2005,CABECERA MUNICIPAL,423,127
518,15511,2005,CENTROS POBLADOS Y RURAL DISPERSO,2487,127
519,15514,2005,CABECERA MUNICIPAL,1157,127
520,15514,2005,CENTROS POBLADOS Y RURAL DISPERSO,2685,127
521,15516,2005,CABECERA MUNICIPAL,14665,127
522,15516,2005,CENTROS POBLADOS Y RURAL DISPERSO,13107,127
523,15518,2005,CABECERA MUNICIPAL,846,127
524,15518,2005,CENTROS POBLADOS Y RURAL DISPERSO,1795,127
525,15522,2005,CABECERA MUNICIPAL,697,127
526,15522,2005,CENTROS POBLADOS Y RURAL DISPERSO,1360,127
527,15531,2005,CABECERA MUNICIPAL,1869,127
528,15531,2005,CENTROS POBLADOS Y RURAL DISPERSO,6442,127
529,15533,2005,CABECERA MUNICIPAL,357,127
530,15533,2005,CENTROS POBLADOS Y RURAL DISPERSO,2126,127
531,15537,2005,CABECERA MUNICIPAL,3039,127
532,15537,2005,CENTROS POBLADOS Y RURAL DISPERSO,2222,127
533,15542,2005,CABECERA MUNICIPAL,2566,127
534,15542,2005,CENTROS POBLADOS Y RURAL DISPERSO,6361,127
535,15550,2005,CABECERA MUNICIPAL,373,127
536,15550,2005,CENTROS POBLADOS Y RURAL DISPERSO,1331,127
537,15572,2005,CABECERA MUNICIPAL,26812,127
538,15572,2005,CENTROS POBLADOS Y RURAL DISPERSO,12813,127
539,15580,2005,CABECERA MUNICIPAL,1059,127
540,15580,2005,CENTROS POBLADOS Y RURAL DISPERSO,3790,127
541,15599,2005,CABECERA MUNICIPAL,3445,127
542,15599,2005,CENTROS POBLADOS Y RURAL DISPERSO,5987,127
543,15600,2005,CABECERA MUNICIPAL,1601,127
544,15600,2005,CENTROS POBLADOS Y RURAL DISPERSO,5483,127
545,15621,2005,CABECERA MUNICIPAL,521,127
546,15621,2005,CENTROS POBLADOS Y RURAL DISPERSO,2267,127
547,15632,2005,CABECERA MUNICIPAL,832,127
548,15632,2005,CENTROS POBLADOS Y RURAL DISPERSO,12393,127
549,15638,2005,CABECERA MUNICIPAL,1909,127
550,15638,2005,CENTROS POBLADOS Y RURAL DISPERSO,2314,127
551,15646,2005,CABECERA MUNICIPAL,5253,127
552,15646,2005,CENTROS POBLADOS Y RURAL DISPERSO,10567,127
553,15660,2005,CABECERA MUNICIPAL,685,127
554,15660,2005,CENTROS POBLADOS Y RURAL DISPERSO,1547,127
555,15664,2005,CABECERA MUNICIPAL,813,127
556,15664,2005,CENTROS POBLADOS Y RURAL DISPERSO,4479,127
557,15667,2005,CABECERA MUNICIPAL,2162,127
558,15667,2005,CENTROS POBLADOS Y RURAL DISPERSO,3812,127
559,15673,2005,CABECERA MUNICIPAL,1238,127
560,15673,2005,CENTROS POBLADOS Y RURAL DISPERSO,4309,127
561,15676,2005,CABECERA MUNICIPAL,371,127
562,15676,2005,CENTROS POBLADOS Y RURAL DISPERSO,2883,127
563,15681,2005,CABECERA MUNICIPAL,651,127
564,15681,2005,CENTROS POBLADOS Y RURAL DISPERSO,5958,127
565,15686,2005,CABECERA MUNICIPAL,2031,127
566,15686,2005,CENTROS POBLADOS Y RURAL DISPERSO,5061,127
567,15690,2005,CABECERA MUNICIPAL,2390,127
568,15690,2005,CENTROS POBLADOS Y RURAL DISPERSO,2089,127
569,15693,2005,CABECERA MUNICIPAL,6720,127
570,15693,2005,CENTROS POBLADOS Y RURAL DISPERSO,5178,127
571,15696,2005,CABECERA MUNICIPAL,837,127
572,15696,2005,CENTROS POBLADOS Y RURAL DISPERSO,2296,127
573,15720,2005,CABECERA MUNICIPAL,636,127
574,15720,2005,CENTROS POBLADOS Y RURAL DISPERSO,2278,127
575,15723,2005,CABECERA MUNICIPAL,310,127
576,15723,2005,CENTROS POBLADOS Y RURAL DISPERSO,889,127
577,15740,2005,CABECERA MUNICIPAL,1056,127
578,15740,2005,CENTROS POBLADOS Y RURAL DISPERSO,5823,127
579,15753,2005,CABECERA MUNICIPAL,6467,127
580,15753,2005,CENTROS POBLADOS Y RURAL DISPERSO,5421,127
581,15755,2005,CABECERA MUNICIPAL,1229,127
582,15755,2005,CENTROS POBLADOS Y RURAL DISPERSO,7750,127
583,15757,2005,CABECERA MUNICIPAL,3656,127
584,15757,2005,CENTROS POBLADOS Y RURAL DISPERSO,4410,127
585,15759,2005,CABECERA MUNICIPAL,91653,127
586,15759,2005,CENTROS POBLADOS Y RURAL DISPERSO,16071,127
587,15761,2005,CABECERA MUNICIPAL,703,127
588,15761,2005,CENTROS POBLADOS Y RURAL DISPERSO,2791,127
589,15762,2005,CABECERA MUNICIPAL,426,127
590,15762,2005,CENTROS POBLADOS Y RURAL DISPERSO,2494,127
591,15763,2005,CABECERA MUNICIPAL,821,127
592,15763,2005,CENTROS POBLADOS Y RURAL DISPERSO,6985,127
593,15764,2005,CABECERA MUNICIPAL,1006,127
594,15764,2005,CENTROS POBLADOS Y RURAL DISPERSO,4541,127
595,15774,2005,CABECERA MUNICIPAL,599,127
596,15774,2005,CENTROS POBLADOS Y RURAL DISPERSO,2462,127
597,15776,2005,CABECERA MUNICIPAL,1496,127
598,15776,2005,CENTROS POBLADOS Y RURAL DISPERSO,3926,127
599,15778,2005,CABECERA MUNICIPAL,687,127
600,15778,2005,CENTROS POBLADOS Y RURAL DISPERSO,3858,127
601,15790,2005,CABECERA MUNICIPAL,1642,127
602,15790,2005,CENTROS POBLADOS Y RURAL DISPERSO,5299,127
603,15798,2005,CABECERA MUNICIPAL,1003,127
604,15798,2005,CENTROS POBLADOS Y RURAL DISPERSO,3258,127
605,15804,2005,CABECERA MUNICIPAL,1531,127
606,15804,2005,CENTROS POBLADOS Y RURAL DISPERSO,7916,127
607,15806,2005,CABECERA MUNICIPAL,3451,127
608,15806,2005,CENTROS POBLADOS Y RURAL DISPERSO,7124,127
609,15808,2005,CABECERA MUNICIPAL,525,127
610,15808,2005,CENTROS POBLADOS Y RURAL DISPERSO,2329,127
611,15810,2005,CABECERA MUNICIPAL,870,127
612,15810,2005,CENTROS POBLADOS Y RURAL DISPERSO,2995,127
613,15814,2005,CABECERA MUNICIPAL,3389,127
614,15814,2005,CENTROS POBLADOS Y RURAL DISPERSO,5148,127
615,15816,2005,CABECERA MUNICIPAL,620,127
616,15816,2005,CENTROS POBLADOS Y RURAL DISPERSO,4052,127
617,15820,2005,CABECERA MUNICIPAL,1019,127
618,15820,2005,CENTROS POBLADOS Y RURAL DISPERSO,2539,127
619,15822,2005,CABECERA MUNICIPAL,871,127
620,15822,2005,CENTROS POBLADOS Y RURAL DISPERSO,4335,127
621,15832,2005,CABECERA MUNICIPAL,209,127
622,15832,2005,CENTROS POBLADOS Y RURAL DISPERSO,1379,127
623,15835,2005,CABECERA MUNICIPAL,1956,127
624,15835,2005,CENTROS POBLADOS Y RURAL DISPERSO,4614,127
625,15837,2005,CABECERA MUNICIPAL,1862,127
626,15837,2005,CENTROS POBLADOS Y RURAL DISPERSO,5821,127
627,15839,2005,CABECERA MUNICIPAL,157,127
628,15839,2005,CENTROS POBLADOS Y RURAL DISPERSO,2023,127
629,15842,2005,CABECERA MUNICIPAL,904,127
630,15842,2005,CENTROS POBLADOS Y RURAL DISPERSO,7032,127
631,15861,2005,CABECERA MUNICIPAL,1804,127
632,15861,2005,CENTROS POBLADOS Y RURAL DISPERSO,12035,127
633,15879,2005,CABECERA MUNICIPAL,418,127
634,15879,2005,CENTROS POBLADOS Y RURAL DISPERSO,2822,127
635,15897,2005,CABECERA MUNICIPAL,945,127
636,15897,2005,CENTROS POBLADOS Y RURAL DISPERSO,3993,127
637,17001,2005,CABECERA MUNICIPAL,369504,127
638,17001,2005,CENTROS POBLADOS Y RURAL DISPERSO,30644,127
639,17013,2005,CABECERA MUNICIPAL,11333,127
640,17013,2005,CENTROS POBLADOS Y RURAL DISPERSO,15292,127
641,17042,2005,CABECERA MUNICIPAL,20056,127
642,17042,2005,CENTROS POBLADOS Y RURAL DISPERSO,18301,127
643,17050,2005,CABECERA MUNICIPAL,6847,127
644,17050,2005,CENTROS POBLADOS Y RURAL DISPERSO,5895,127
645,17088,2005,CABECERA MUNICIPAL,4622,127
646,17088,2005,CENTROS POBLADOS Y RURAL DISPERSO,8270,127
647,17174,2005,CABECERA MUNICIPAL,42165,127
648,17174,2005,CENTROS POBLADOS Y RURAL DISPERSO,9121,127
649,17272,2005,CABECERA MUNICIPAL,4223,127
650,17272,2005,CENTROS POBLADOS Y RURAL DISPERSO,10053,127
651,17380,2005,CABECERA MUNICIPAL,59852,127
652,17380,2005,CENTROS POBLADOS Y RURAL DISPERSO,8771,127
653,17388,2005,CABECERA MUNICIPAL,2156,127
654,17388,2005,CENTROS POBLADOS Y RURAL DISPERSO,6338,127
655,17433,2005,CABECERA MUNICIPAL,10137,127
656,17433,2005,CENTROS POBLADOS Y RURAL DISPERSO,12751,127
657,17442,2005,CABECERA MUNICIPAL,1000,127
658,17442,2005,CENTROS POBLADOS Y RURAL DISPERSO,7485,127
659,17444,2005,CABECERA MUNICIPAL,5583,127
660,17444,2005,CENTROS POBLADOS Y RURAL DISPERSO,9338,127
661,17446,2005,CABECERA MUNICIPAL,1194,127
662,17446,2005,CENTROS POBLADOS Y RURAL DISPERSO,2258,127
663,17486,2005,CABECERA MUNICIPAL,11380,127
664,17486,2005,CENTROS POBLADOS Y RURAL DISPERSO,13437,127
665,17495,2005,CABECERA MUNICIPAL,3584,127
666,17495,2005,CENTROS POBLADOS Y RURAL DISPERSO,3798,127
667,17513,2005,CABECERA MUNICIPAL,7124,127
668,17513,2005,CENTROS POBLADOS Y RURAL DISPERSO,10955,127
669,17524,2005,CABECERA MUNICIPAL,5183,127
670,17524,2005,CENTROS POBLADOS Y RURAL DISPERSO,12533,127
671,17541,2005,CABECERA MUNICIPAL,7495,127
672,17541,2005,CENTROS POBLADOS Y RURAL DISPERSO,18105,127
673,17614,2005,CABECERA MUNICIPAL,17218,127
674,17614,2005,CENTROS POBLADOS Y RURAL DISPERSO,25020,127
675,17616,2005,CABECERA MUNICIPAL,3961,127
676,17616,2005,CENTROS POBLADOS Y RURAL DISPERSO,9505,127
677,17653,2005,CABECERA MUNICIPAL,12165,127
678,17653,2005,CENTROS POBLADOS Y RURAL DISPERSO,10761,127
679,17662,2005,CABECERA MUNICIPAL,5401,127
680,17662,2005,CENTROS POBLADOS Y RURAL DISPERSO,22014,127
681,17665,2005,CABECERA MUNICIPAL,1357,127
682,17665,2005,CENTROS POBLADOS Y RURAL DISPERSO,7007,127
683,17777,2005,CABECERA MUNICIPAL,12418,127
684,17777,2005,CENTROS POBLADOS Y RURAL DISPERSO,14783,127
685,17867,2005,CABECERA MUNICIPAL,3902,127
686,17867,2005,CENTROS POBLADOS Y RURAL DISPERSO,7253,127
687,17873,2005,CABECERA MUNICIPAL,43144,127
688,17873,2005,CENTROS POBLADOS Y RURAL DISPERSO,9833,127
689,17877,2005,CABECERA MUNICIPAL,11210,127
690,17877,2005,CENTROS POBLADOS Y RURAL DISPERSO,2699,127
691,18001,2005,CABECERA MUNICIPAL,137463,127
692,18001,2005,CENTROS POBLADOS Y RURAL DISPERSO,17563,127
693,18029,2005,CABECERA MUNICIPAL,2447,127
694,18029,2005,CENTROS POBLADOS Y RURAL DISPERSO,4531,127
695,18094,2005,CABECERA MUNICIPAL,6066,127
696,18094,2005,CENTROS POBLADOS Y RURAL DISPERSO,6668,127
697,18150,2005,CABECERA MUNICIPAL,12329,127
698,18150,2005,CENTROS POBLADOS Y RURAL DISPERSO,10160,127
699,18205,2005,CABECERA MUNICIPAL,4594,127
700,18205,2005,CENTROS POBLADOS Y RURAL DISPERSO,2164,127
701,18247,2005,CABECERA MUNICIPAL,14675,127
702,18247,2005,CENTROS POBLADOS Y RURAL DISPERSO,6465,127
703,18256,2005,CABECERA MUNICIPAL,8684,127
704,18256,2005,CENTROS POBLADOS Y RURAL DISPERSO,7883,127
705,18410,2005,CABECERA MUNICIPAL,2611,127
706,18410,2005,CENTROS POBLADOS Y RURAL DISPERSO,11880,127
707,18460,2005,CABECERA MUNICIPAL,1228,127
708,18460,2005,CENTROS POBLADOS Y RURAL DISPERSO,7998,127
709,18479,2005,CABECERA MUNICIPAL,1982,127
710,18479,2005,CENTROS POBLADOS Y RURAL DISPERSO,1645,127
711,18592,2005,CABECERA MUNICIPAL,14657,127
712,18592,2005,CENTROS POBLADOS Y RURAL DISPERSO,14995,127
713,18610,2005,CABECERA MUNICIPAL,5650,127
714,18610,2005,CENTROS POBLADOS Y RURAL DISPERSO,4084,127
715,18753,2005,CABECERA MUNICIPAL,20717,127
716,18753,2005,CENTROS POBLADOS Y RURAL DISPERSO,22251,127
717,18756,2005,CABECERA MUNICIPAL,2363,127
718,18756,2005,CENTROS POBLADOS Y RURAL DISPERSO,6717,127
719,18785,2005,CABECERA MUNICIPAL,2988,127
720,18785,2005,CENTROS POBLADOS Y RURAL DISPERSO,4682,127
721,18860,2005,CABECERA MUNICIPAL,2925,127
722,18860,2005,CENTROS POBLADOS Y RURAL DISPERSO,8208,127
723,19001,2005,CABECERA MUNICIPAL,231958,127
724,19001,2005,CENTROS POBLADOS Y RURAL DISPERSO,40303,127
725,19022,2005,CABECERA MUNICIPAL,1478,127
726,19022,2005,CENTROS POBLADOS Y RURAL DISPERSO,17518,127
727,19050,2005,CABECERA MUNICIPAL,2209,127
728,19050,2005,CENTROS POBLADOS Y RURAL DISPERSO,20623,127
729,19075,2005,CABECERA MUNICIPAL,4412,127
730,19075,2005,CENTROS POBLADOS Y RURAL DISPERSO,15400,127
731,19100,2005,CABECERA MUNICIPAL,5625,127
732,19100,2005,CENTROS POBLADOS Y RURAL DISPERSO,40335,127
733,19110,2005,CABECERA MUNICIPAL,1039,127
734,19110,2005,CENTROS POBLADOS Y RURAL DISPERSO,24276,127
735,19130,2005,CABECERA MUNICIPAL,1835,127
736,19130,2005,CENTROS POBLADOS Y RURAL DISPERSO,38220,127
737,19137,2005,CABECERA MUNICIPAL,1803,127
738,19137,2005,CENTROS POBLADOS Y RURAL DISPERSO,28301,127
739,19142,2005,CABECERA MUNICIPAL,4445,127
740,19142,2005,CENTROS POBLADOS Y RURAL DISPERSO,38797,127
741,19212,2005,CABECERA MUNICIPAL,12049,127
742,19212,2005,CENTROS POBLADOS Y RURAL DISPERSO,11972,127
743,19256,2005,CABECERA MUNICIPAL,2823,127
744,19256,2005,CENTROS POBLADOS Y RURAL DISPERSO,48465,127
745,19290,2005,CABECERA MUNICIPAL,1203,127
746,19290,2005,CENTROS POBLADOS Y RURAL DISPERSO,4414,127
747,19300,2005,CABECERA MUNICIPAL,0,127
748,19300,2005,CENTROS POBLADOS Y RURAL DISPERSO,0,127
749,19318,2005,CABECERA MUNICIPAL,11916,127
750,19318,2005,CENTROS POBLADOS Y RURAL DISPERSO,15480,127
751,19355,2005,CABECERA MUNICIPAL,1449,127
752,19355,2005,CENTROS POBLADOS Y RURAL DISPERSO,22649,127
753,19364,2005,CABECERA MUNICIPAL,1450,127
754,19364,2005,CENTROS POBLADOS Y RURAL DISPERSO,11796,127
755,19392,2005,CABECERA MUNICIPAL,1689,127
756,19392,2005,CENTROS POBLADOS Y RURAL DISPERSO,10063,127
757,19397,2005,CABECERA MUNICIPAL,1351,127
758,19397,2005,CENTROS POBLADOS Y RURAL DISPERSO,21327,127
759,19418,2005,CABECERA MUNICIPAL,1475,127
760,19418,2005,CENTROS POBLADOS Y RURAL DISPERSO,15465,127
761,19450,2005,CABECERA MUNICIPAL,6032,127
762,19450,2005,CENTROS POBLADOS Y RURAL DISPERSO,13966,127
763,19455,2005,CABECERA MUNICIPAL,15474,127
764,19455,2005,CENTROS POBLADOS Y RURAL DISPERSO,12518,127
765,19473,2005,CABECERA MUNICIPAL,2091,127
766,19473,2005,CENTROS POBLADOS Y RURAL DISPERSO,27600,127
767,19513,2005,CABECERA MUNICIPAL,4059,127
768,19513,2005,CENTROS POBLADOS Y RURAL DISPERSO,5777,127
769,19517,2005,CABECERA MUNICIPAL,2794,127
770,19517,2005,CENTROS POBLADOS Y RURAL DISPERSO,29823,127
771,19532,2005,CABECERA MUNICIPAL,12210,127
772,19532,2005,CENTROS POBLADOS Y RURAL DISPERSO,24110,127
773,19533,2005,CABECERA MUNICIPAL,967,127
774,19533,2005,CENTROS POBLADOS Y RURAL DISPERSO,4802,127
775,19548,2005,CABECERA MUNICIPAL,12290,127
776,19548,2005,CENTROS POBLADOS Y RURAL DISPERSO,22824,127
777,19573,2005,CABECERA MUNICIPAL,35079,127
778,19573,2005,CENTROS POBLADOS Y RURAL DISPERSO,5275,127
779,19585,2005,CABECERA MUNICIPAL,1403,127
780,19585,2005,CENTROS POBLADOS Y RURAL DISPERSO,12511,127
781,19622,2005,CABECERA MUNICIPAL,1060,127
782,19622,2005,CENTROS POBLADOS Y RURAL DISPERSO,10196,127
783,19693,2005,CABECERA MUNICIPAL,800,127
784,19693,2005,CENTROS POBLADOS Y RURAL DISPERSO,9383,127
785,19698,2005,CABECERA MUNICIPAL,43210,127
786,19698,2005,CENTROS POBLADOS Y RURAL DISPERSO,51532,127
787,19701,2005,CABECERA MUNICIPAL,625,127
788,19701,2005,CENTROS POBLADOS Y RURAL DISPERSO,5379,127
789,19743,2005,CABECERA MUNICIPAL,4454,127
790,19743,2005,CENTROS POBLADOS Y RURAL DISPERSO,24167,127
791,19760,2005,CABECERA MUNICIPAL,501,127
792,19760,2005,CENTROS POBLADOS Y RURAL DISPERSO,11407,127
793,19780,2005,CABECERA MUNICIPAL,6572,127
794,19780,2005,CENTROS POBLADOS Y RURAL DISPERSO,20943,127
795,19785,2005,CABECERA MUNICIPAL,1425,127
796,19785,2005,CENTROS POBLADOS Y RURAL DISPERSO,8433,127
797,19807,2005,CABECERA MUNICIPAL,12705,127
798,19807,2005,CENTROS POBLADOS Y RURAL DISPERSO,20241,127
799,19809,2005,CABECERA MUNICIPAL,4864,127
800,19809,2005,CENTROS POBLADOS Y RURAL DISPERSO,17515,127
801,19821,2005,CABECERA MUNICIPAL,1896,127
802,19821,2005,CENTROS POBLADOS Y RURAL DISPERSO,21197,127
803,19824,2005,CABECERA MUNICIPAL,1172,127
804,19824,2005,CENTROS POBLADOS Y RURAL DISPERSO,17077,127
805,19845,2005,CABECERA MUNICIPAL,11104,127
806,19845,2005,CENTROS POBLADOS Y RURAL DISPERSO,5976,127
807,20001,2005,CABECERA MUNICIPAL,315074,127
808,20001,2005,CENTROS POBLADOS Y RURAL DISPERSO,62186,127
809,20011,2005,CABECERA MUNICIPAL,72407,127
810,20011,2005,CENTROS POBLADOS Y RURAL DISPERSO,11872,127
811,20013,2005,CABECERA MUNICIPAL,40078,127
812,20013,2005,CENTROS POBLADOS Y RURAL DISPERSO,11351,127
813,20032,2005,CABECERA MUNICIPAL,8804,127
814,20032,2005,CENTROS POBLADOS Y RURAL DISPERSO,9181,127
815,20045,2005,CABECERA MUNICIPAL,11805,127
816,20045,2005,CENTROS POBLADOS Y RURAL DISPERSO,5456,127
817,20060,2005,CABECERA MUNICIPAL,28486,127
818,20060,2005,CENTROS POBLADOS Y RURAL DISPERSO,3483,127
819,20175,2005,CABECERA MUNICIPAL,11159,127
820,20175,2005,CENTROS POBLADOS Y RURAL DISPERSO,17255,127
821,20178,2005,CABECERA MUNICIPAL,13210,127
822,20178,2005,CENTROS POBLADOS Y RURAL DISPERSO,9208,127
823,20228,2005,CABECERA MUNICIPAL,21109,127
824,20228,2005,CENTROS POBLADOS Y RURAL DISPERSO,10387,127
825,20238,2005,CABECERA MUNICIPAL,18299,127
826,20238,2005,CENTROS POBLADOS Y RURAL DISPERSO,8675,127
827,20250,2005,CABECERA MUNICIPAL,5388,127
828,20250,2005,CENTROS POBLADOS Y RURAL DISPERSO,21641,127
829,20295,2005,CABECERA MUNICIPAL,8049,127
830,20295,2005,CENTROS POBLADOS Y RURAL DISPERSO,4600,127
831,20310,2005,CABECERA MUNICIPAL,1972,127
832,20310,2005,CENTROS POBLADOS Y RURAL DISPERSO,3872,127
833,20383,2005,CABECERA MUNICIPAL,4800,127
834,20383,2005,CENTROS POBLADOS Y RURAL DISPERSO,8623,127
835,20400,2005,CABECERA MUNICIPAL,23022,127
836,20400,2005,CENTROS POBLADOS Y RURAL DISPERSO,10193,127
837,20443,2005,CABECERA MUNICIPAL,6439,127
838,20443,2005,CENTROS POBLADOS Y RURAL DISPERSO,1405,127
839,20517,2005,CABECERA MUNICIPAL,11105,127
840,20517,2005,CENTROS POBLADOS Y RURAL DISPERSO,4574,127
841,20550,2005,CABECERA MUNICIPAL,10895,127
842,20550,2005,CENTROS POBLADOS Y RURAL DISPERSO,5263,127
843,20570,2005,CABECERA MUNICIPAL,5767,127
844,20570,2005,CENTROS POBLADOS Y RURAL DISPERSO,14737,127
845,20614,2005,CABECERA MUNICIPAL,6264,127
846,20614,2005,CENTROS POBLADOS Y RURAL DISPERSO,7760,127
847,20621,2005,CABECERA MUNICIPAL,15041,127
848,20621,2005,CENTROS POBLADOS Y RURAL DISPERSO,7733,127
849,20710,2005,CABECERA MUNICIPAL,14940,127
850,20710,2005,CENTROS POBLADOS Y RURAL DISPERSO,5634,127
851,20750,2005,CABECERA MUNICIPAL,8324,127
852,20750,2005,CENTROS POBLADOS Y RURAL DISPERSO,8075,127
853,20770,2005,CABECERA MUNICIPAL,9916,127
854,20770,2005,CENTROS POBLADOS Y RURAL DISPERSO,10254,127
855,20787,2005,CABECERA MUNICIPAL,4920,127
856,20787,2005,CENTROS POBLADOS Y RURAL DISPERSO,8056,127
857,23001,2005,CABECERA MUNICIPAL,332052,127
858,23001,2005,CENTROS POBLADOS Y RURAL DISPERSO,87167,127
859,23068,2005,CABECERA MUNICIPAL,24584,127
860,23068,2005,CENTROS POBLADOS Y RURAL DISPERSO,23225,127
861,23079,2005,CABECERA MUNICIPAL,6588,127
862,23079,2005,CENTROS POBLADOS Y RURAL DISPERSO,11687,127
863,23090,2005,CABECERA MUNICIPAL,3861,127
864,23090,2005,CENTROS POBLADOS Y RURAL DISPERSO,10167,127
865,23162,2005,CABECERA MUNICIPAL,51558,127
866,23162,2005,CENTROS POBLADOS Y RURAL DISPERSO,38694,127
867,23168,2005,CABECERA MUNICIPAL,3437,127
868,23168,2005,CENTROS POBLADOS Y RURAL DISPERSO,11213,127
869,23182,2005,CABECERA MUNICIPAL,19670,127
870,23182,2005,CENTROS POBLADOS Y RURAL DISPERSO,22768,127
871,23189,2005,CABECERA MUNICIPAL,21775,127
872,23189,2005,CENTROS POBLADOS Y RURAL DISPERSO,31201,127
873,23300,2005,CABECERA MUNICIPAL,4962,127
874,23300,2005,CENTROS POBLADOS Y RURAL DISPERSO,14401,127
875,23350,2005,CABECERA MUNICIPAL,11673,127
